Date,Time,aCaT,aCeT,eCaT,eCeT
31/01/2011,9:00:00,76,77,66,84
31/01/2011,9:15:00,64,67,72,83
31/01/2011,9:30:00,66,68,74,67
31/01/2011,9:45:00,69,57,70,60
31/01/2011,10:00:00,68,60,63,69
31/01/2011,10:15:00,59,67,61,84
31/01/2011,10:30:00,64,59,70,57
31/01/2011,10:45:00,59,58,60,76
31/01/2011,11:00:00,58,78,79,65
31/01/2011,11:15:00,73,75,77,62
31/01/2011,11:30:00,59,79,78,69
31/01/2011,11:45:00,67,74,71,62
31/01/2011,12:00:00,65,71,80,70
31/01/2011,12:15:00,63,62,71,64
31/01/2011,12:30:00,75,57,83,69
31/01/2011,12:45:00,59,63,64,68
31/01/2011,13:00:00,58,57,74,84
31/01/2011,13:15:00,74,79,61,81
31/01/2011,13:30:00,63,60,70,73
31/01/2011,13:45:00,60,64,73,64
31/01/2011,14:00:00,78,67,83,58
31/01/2011,14:15:00,65,79,76,77
31/01/2011,14:30:00,72,81,63,68
31/01/2011,14:45:00,58,63,63,82
31/01/2011,15:00:00,79,66,64,77
31/01/2011,15:15:00,58,77,63,72
31/01/2011,15:30:00,79,74,61,79
31/01/2011,15:45:00,64,59,78,64
31/01/2011,16:00:00,79,62,74,81
31/01/2011,16:15:00,76,63,70,73
31/01/2011,16:30:00,74,75,72,72
31/01/2011,16:45:00,59,79,68,76
31/01/2011,17:00:00,73,74,61,71
31/01/2011,17:15:00,67,71,76,65
31/01/2011,17:30:00,66,70,62,75
31/01/2011,17:45:00,58,79,64,61
31/01/2011,18:00:00,72,64,68,83
31/01/2011,18:15:00,74,60,81,60
31/01/2011,18:30:00,62,65,78,76
31/01/2011,18:45:00,65,71,62,61
31/01/2011,19:00:00,75,65,61,79
31/01/2011,19:15:00,79,69,83,68
31/01/2011,19:30:00,68,71,78,68
31/01/2011,19:45:00,69,58,73,75
31/01/2011,20:00:00,98,95,97,92
31/01/2011,20:15:00,92,98,93,91
31/01/2011,20:30:00,100,98,97,95
31/01/2011,20:45:00,100,94,100,94
31/01/2011,21:00:00,100,100,100,100
31/01/2011,21:15:00,100,100,100,100
31/01/2011,21:30:00,100,100,100,100
31/01/2011,21:45:00,100,100,100,100
31/01/2011,22:00:00,100,100,100,100
31/01/2011,22:15:00,100,100,100,100
31/01/2011,22:30:00,100,100,100,100
31/01/2011,22:45:00,100,100,100,100
31/01/2011,23:00:00,100,100,100,100
31/01/2011,23:15:00,100,100,100,100
31/01/2011,23:30:00,100,100,100,100
31/01/2011,23:45:00,100,100,100,100
1/02/2011,0:00:00,100,100,100,100
1/02/2011,0:15:00,100,100,100,100
1/02/2011,0:30:00,100,100,100,100
1/02/2011,0:45:00,100,100,100,100
1/02/2011,1:00:00,100,100,100,100
1/02/2011,1:15:00,100,100,100,100
1/02/2011,1:30:00,100,100,100,100
1/02/2011,1:45:00,100,100,100,100
1/02/2011,2:00:00,100,100,100,100
1/02/2011,2:15:00,100,100,100,100
1/02/2011,2:30:00,100,100,100,100
1/02/2011,2:45:00,100,100,100,100
1/02/2011,3:00:00,100,100,100,100
1/02/2011,3:15:00,100,100,100,100
1/02/2011,3:30:00,100,100,100,100
1/02/2011,3:45:00,100,100,100,100
1/02/2011,4:00:00,100,100,100,100
1/02/2011,4:15:00,100,100,100,100
1/02/2011,4:30:00,100,100,100,100
1/02/2011,4:45:00,100,100,100,100
1/02/2011,5:00:00,100,100,100,100
1/02/2011,5:15:00,100,91,100,92
1/02/2011,5:30:00,97,95,91,96
1/02/2011,5:45:00,97,99,99,97
1/02/2011,6:00:00,63,65,60,79
1/02/2011,6:15:00,70,81,77,77
1/02/2011,6:30:00,75,70,71,79
1/02/2011,6:45:00,77,64,80,68
1/02/2011,7:00:00,78,57,81,70
1/02/2011,7:15:00,79,66,70,64
1/02/2011,7:30:00,61,57,83,63
1/02/2011,7:45:00,69,60,77,72
1/02/2011,8:00:00,67,76,70,69
1/02/2011,8:15:00,69,66,74,65
1/02/2011,8:30:00,67,63,79,74
1/02/2011,8:45:00,64,72,78,84
1/02/2011,9:00:00,69,60,75,65
1/02/2011,9:15:00,67,63,75,75
1/02/2011,9:30:00,61,73,77,68
1/02/2011,9:45:00,78,72,82,75
1/02/2011,10:00:00,71,81,62,66
1/02/2011,10:15:00,68,68,74,83
1/02/2011,10:30:00,68,71,80,60
1/02/2011,10:45:00,61,58,62,59
1/02/2011,11:00:00,73,76,66,67
1/02/2011,11:15:00,64,64,75,81
1/02/2011,11:30:00,58,65,73,78
1/02/2011,11:45:00,78,64,78,69
1/02/2011,12:00:00,65,75,74,69
1/02/2011,12:15:00,59,60,62,69
1/02/2011,12:30:00,61,79,83,64
1/02/2011,12:45:00,71,56,64,73
1/02/2011,13:00:00,77,60,80,78
1/02/2011,13:15:00,67,60,81,65
1/02/2011,13:30:00,79,59,72,79
1/02/2011,13:45:00,63,64,62,76
1/02/2011,14:00:00,59,60,67,63
1/02/2011,14:15:00,66,64,81,62
1/02/2011,14:30:00,63,65,77,61
1/02/2011,14:45:00,67,80,60,63
1/02/2011,15:00:00,78,76,67,57
1/02/2011,15:15:00,65,77,82,67
1/02/2011,15:30:00,78,73,78,77
1/02/2011,15:45:00,77,78,69,75
1/02/2011,16:00:00,78,60,81,62
1/02/2011,16:15:00,63,73,63,72
1/02/2011,16:30:00,79,78,69,73
1/02/2011,16:45:00,76,62,68,77
1/02/2011,17:00:00,75,80,64,69
1/02/2011,17:15:00,58,70,67,82
1/02/2011,17:30:00,61,70,82,80
1/02/2011,17:45:00,79,66,72,73
1/02/2011,18:00:00,78,60,79,75
1/02/2011,18:15:00,71,69,77,80
1/02/2011,18:30:00,77,56,61,71
1/02/2011,18:45:00,77,78,63,79
1/02/2011,19:00:00,68,81,71,68
1/02/2011,19:15:00,67,58,61,71
1/02/2011,19:30:00,69,61,62,73
1/02/2011,19:45:00,77,63,70,58
1/02/2011,20:00:00,95,91,94,98
1/02/2011,20:15:00,99,99,92,98
1/02/2011,20:30:00,100,92,98,92
1/02/2011,20:45:00,100,96,100,94
1/02/2011,21:00:00,100,100,100,100
1/02/2011,21:15:00,100,100,100,100
1/02/2011,21:30:00,100,100,100,100
1/02/2011,21:45:00,100,100,100,100
1/02/2011,22:00:00,100,100,100,100
1/02/2011,22:15:00,100,100,100,100
1/02/2011,22:30:00,100,100,100,100
1/02/2011,22:45:00,100,100,100,100
1/02/2011,23:00:00,100,100,100,100
1/02/2011,23:15:00,100,100,100,100
1/02/2011,23:30:00,100,100,100,100
1/02/2011,23:45:00,100,100,100,100
2/02/2011,0:00:00,100,100,100,100
2/02/2011,0:15:00,100,100,100,100
2/02/2011,0:30:00,100,100,100,100
2/02/2011,0:45:00,100,100,100,100
2/02/2011,1:00:00,100,100,100,100
2/02/2011,1:15:00,100,100,100,100
2/02/2011,1:30:00,100,100,100,100
2/02/2011,1:45:00,100,100,100,100
2/02/2011,2:00:00,100,100,100,100
2/02/2011,2:15:00,100,100,100,100
2/02/2011,2:30:00,100,100,100,100
2/02/2011,2:45:00,100,100,100,100
2/02/2011,3:00:00,100,100,100,100
2/02/2011,3:15:00,100,100,100,100
2/02/2011,3:30:00,100,100,100,100
2/02/2011,3:45:00,100,100,100,100
2/02/2011,4:00:00,100,100,100,100
2/02/2011,4:15:00,100,100,100,100
2/02/2011,4:30:00,100,100,100,100
2/02/2011,4:45:00,100,100,100,100
2/02/2011,5:00:00,100,100,100,100
2/02/2011,5:15:00,100,93,95,92
2/02/2011,5:30:00,98,95,95,93
2/02/2011,5:45:00,92,95,98,93
2/02/2011,6:00:00,76,67,66,65
2/02/2011,6:15:00,58,62,73,68
2/02/2011,6:30:00,75,80,64,76
2/02/2011,6:45:00,64,78,77,61
2/02/2011,7:00:00,62,69,70,83
2/02/2011,7:15:00,74,64,72,71
2/02/2011,7:30:00,64,65,64,57
2/02/2011,7:45:00,79,59,74,79
2/02/2011,8:00:00,74,68,68,68
2/02/2011,8:15:00,71,59,65,61
2/02/2011,8:30:00,64,77,73,66
2/02/2011,8:45:00,65,80,82,77
2/02/2011,9:00:00,64,80,63,75
2/02/2011,9:15:00,62,79,62,71
2/02/2011,9:30:00,66,66,75,78
2/02/2011,9:45:00,59,62,63,78
2/02/2011,10:00:00,59,60,70,83
2/02/2011,10:15:00,67,75,80,71
2/02/2011,10:30:00,69,72,77,57
2/02/2011,10:45:00,74,60,64,61
2/02/2011,11:00:00,77,71,63,58
2/02/2011,11:15:00,75,58,82,66
2/02/2011,11:30:00,75,63,74,62
2/02/2011,11:45:00,79,73,80,65
2/02/2011,12:00:00,78,58,62,63
2/02/2011,12:15:00,79,68,80,76
2/02/2011,12:30:00,73,71,64,82
2/02/2011,12:45:00,67,63,60,72
2/02/2011,13:00:00,63,72,65,82
2/02/2011,13:15:00,70,62,66,78
2/02/2011,13:30:00,71,81,66,77
2/02/2011,13:45:00,65,64,68,64
2/02/2011,14:00:00,65,67,79,63
2/02/2011,14:15:00,68,58,61,73
2/02/2011,14:30:00,70,58,83,83
2/02/2011,14:45:00,69,66,70,59
2/02/2011,15:00:00,60,60,61,70
2/02/2011,15:15:00,59,68,71,79
2/02/2011,15:30:00,64,65,78,59
2/02/2011,15:45:00,67,75,60,70
2/02/2011,16:00:00,65,78,61,57
2/02/2011,16:15:00,75,67,66,64
2/02/2011,16:30:00,74,65,82,67
2/02/2011,16:45:00,62,67,75,64
2/02/2011,17:00:00,68,78,62,62
2/02/2011,17:15:00,74,60,78,72
2/02/2011,17:30:00,73,73,70,73
2/02/2011,17:45:00,62,66,79,83
2/02/2011,18:00:00,77,73,79,67
2/02/2011,18:15:00,79,60,61,57
2/02/2011,18:30:00,70,59,74,68
2/02/2011,18:45:00,60,63,81,82
2/02/2011,19:00:00,71,78,64,66
2/02/2011,19:15:00,64,64,66,84
2/02/2011,19:30:00,59,57,66,75
2/02/2011,19:45:00,58,78,81,75
2/02/2011,20:00:00,92,99,91,99
2/02/2011,20:15:00,94,98,97,98
2/02/2011,20:30:00,100,99,95,99
2/02/2011,20:45:00,100,98,100,98
2/02/2011,21:00:00,100,100,100,100
2/02/2011,21:15:00,100,100,100,100
2/02/2011,21:30:00,100,100,100,100
2/02/2011,21:45:00,100,100,100,100
2/02/2011,22:00:00,100,100,100,100
2/02/2011,22:15:00,100,100,100,100
2/02/2011,22:30:00,100,100,100,100
2/02/2011,22:45:00,100,100,100,100
2/02/2011,23:00:00,100,100,100,100
2/02/2011,23:15:00,100,100,100,100
2/02/2011,23:30:00,100,100,100,100
2/02/2011,23:45:00,100,100,100,100
3/02/2011,0:00:00,100,100,100,100
3/02/2011,0:15:00,100,100,100,100
3/02/2011,0:30:00,100,100,100,100
3/02/2011,0:45:00,100,100,100,100
3/02/2011,1:00:00,100,100,100,100
3/02/2011,1:15:00,100,100,100,100
3/02/2011,1:30:00,100,100,100,100
3/02/2011,1:45:00,100,100,100,100
3/02/2011,2:00:00,100,100,100,100
3/02/2011,2:15:00,100,100,100,100
3/02/2011,2:30:00,100,100,100,100
3/02/2011,2:45:00,100,100,100,100
3/02/2011,3:00:00,100,100,100,100
3/02/2011,3:15:00,100,100,100,100
3/02/2011,3:30:00,100,100,100,100
3/02/2011,3:45:00,100,100,100,100
3/02/2011,4:00:00,100,100,100,100
3/02/2011,4:15:00,100,100,100,100
3/02/2011,4:30:00,100,100,100,100
3/02/2011,4:45:00,100,100,100,100
3/02/2011,5:00:00,100,100,100,100
3/02/2011,5:15:00,100,93,96,94
3/02/2011,5:30:00,99,94,93,91
3/02/2011,5:45:00,99,94,96,96
3/02/2011,6:00:00,76,77,67,60
3/02/2011,6:15:00,67,80,65,69
3/02/2011,6:30:00,73,63,75,76
3/02/2011,6:45:00,64,58,75,68
3/02/2011,7:00:00,66,80,67,80
3/02/2011,7:15:00,71,71,81,80
3/02/2011,7:30:00,77,61,70,79
3/02/2011,7:45:00,74,75,61,58
3/02/2011,8:00:00,64,57,82,66
3/02/2011,8:15:00,65,73,75,78
3/02/2011,8:30:00,67,71,67,58
3/02/2011,8:45:00,60,64,73,71
3/02/2011,9:00:00,60,57,64,80
3/02/2011,9:15:00,58,57,61,82
3/02/2011,9:30:00,73,66,71,66
3/02/2011,9:45:00,79,62,75,76
3/02/2011,10:00:00,71,79,64,69
3/02/2011,10:15:00,78,70,73,63
3/02/2011,10:30:00,77,76,81,62
3/02/2011,10:45:00,64,63,63,76
3/02/2011,11:00:00,67,66,82,84
3/02/2011,11:15:00,69,64,73,66
3/02/2011,11:30:00,70,69,80,83
3/02/2011,11:45:00,65,77,80,70
3/02/2011,12:00:00,60,72,83,72
3/02/2011,12:15:00,75,67,80,83
3/02/2011,12:30:00,59,63,78,78
3/02/2011,12:45:00,63,78,65,73
3/02/2011,13:00:00,62,57,73,63
3/02/2011,13:15:00,66,60,67,75
3/02/2011,13:30:00,58,61,82,73
3/02/2011,13:45:00,72,74,78,61
3/02/2011,14:00:00,64,62,61,71
3/02/2011,14:15:00,76,75,75,67
3/02/2011,14:30:00,77,60,67,83
3/02/2011,14:45:00,75,76,70,79
3/02/2011,15:00:00,76,69,77,68
3/02/2011,15:15:00,62,69,66,58
3/02/2011,15:30:00,60,79,62,77
3/02/2011,15:45:00,59,79,74,76
3/02/2011,16:00:00,70,79,77,83
3/02/2011,16:15:00,61,70,78,81
3/02/2011,16:30:00,66,73,68,78
3/02/2011,16:45:00,66,63,74,80
3/02/2011,17:00:00,77,61,69,76
3/02/2011,17:15:00,59,60,82,72
3/02/2011,17:30:00,71,62,74,71
3/02/2011,17:45:00,59,73,69,83
3/02/2011,18:00:00,58,69,78,70
3/02/2011,18:15:00,76,70,75,81
3/02/2011,18:30:00,70,63,66,75
3/02/2011,18:45:00,65,78,61,68
3/02/2011,19:00:00,78,63,65,63
3/02/2011,19:15:00,70,71,77,80
3/02/2011,19:30:00,59,72,81,59
3/02/2011,19:45:00,70,67,75,82
3/02/2011,20:00:00,91,91,98,94
3/02/2011,20:15:00,99,99,95,92
3/02/2011,20:30:00,100,96,99,97
3/02/2011,20:45:00,100,91,100,92
3/02/2011,21:00:00,100,100,100,100
3/02/2011,21:15:00,100,100,100,100
3/02/2011,21:30:00,100,100,100,100
3/02/2011,21:45:00,100,100,100,100
3/02/2011,22:00:00,100,100,100,100
3/02/2011,22:15:00,100,100,100,100
3/02/2011,22:30:00,100,100,100,100
3/02/2011,22:45:00,100,100,100,100
3/02/2011,23:00:00,100,100,100,100
3/02/2011,23:15:00,100,100,100,100
3/02/2011,23:30:00,100,100,100,100
3/02/2011,23:45:00,100,100,100,100
4/02/2011,0:00:00,100,100,100,100
4/02/2011,0:15:00,100,100,100,100
4/02/2011,0:30:00,100,100,100,100
4/02/2011,0:45:00,100,100,100,100
4/02/2011,1:00:00,100,100,100,100
4/02/2011,1:15:00,100,100,100,100
4/02/2011,1:30:00,100,100,100,100
4/02/2011,1:45:00,100,100,100,100
4/02/2011,2:00:00,100,100,100,100
4/02/2011,2:15:00,100,100,100,100
4/02/2011,2:30:00,100,100,100,100
4/02/2011,2:45:00,100,100,100,100
4/02/2011,3:00:00,100,100,100,100
4/02/2011,3:15:00,100,100,100,100
4/02/2011,3:30:00,100,100,100,100
4/02/2011,3:45:00,100,100,100,100
4/02/2011,4:00:00,100,100,100,100
4/02/2011,4:15:00,100,100,100,100
4/02/2011,4:30:00,100,100,100,100
4/02/2011,4:45:00,100,100,100,100
4/02/2011,5:00:00,100,100,100,100
4/02/2011,5:15:00,100,95,98,97
4/02/2011,5:30:00,92,98,95,93
4/02/2011,5:45:00,91,91,99,94
4/02/2011,6:00:00,71,60,63,78
4/02/2011,6:15:00,77,73,72,68
4/02/2011,6:30:00,73,66,65,80
4/02/2011,6:45:00,74,78,82,68
4/02/2011,7:00:00,58,66,72,74
4/02/2011,7:15:00,66,57,70,57
4/02/2011,7:30:00,67,59,82,75
4/02/2011,7:45:00,65,69,60,77
4/02/2011,8:00:00,76,58,68,76
4/02/2011,8:15:00,65,80,71,84
4/02/2011,8:30:00,79,68,67,60
4/02/2011,8:45:00,61,72,70,75
4/02/2011,9:00:00,60,71,69,57
4/02/2011,9:15:00,79,68,82,81
4/02/2011,9:30:00,68,72,82,83
4/02/2011,9:45:00,71,81,65,63
4/02/2011,10:00:00,72,77,75,80
4/02/2011,10:15:00,64,57,71,81
4/02/2011,10:30:00,58,60,78,78
4/02/2011,10:45:00,70,59,71,67
4/02/2011,11:00:00,73,63,71,75
4/02/2011,11:15:00,67,70,69,73
4/02/2011,11:30:00,71,57,75,64
4/02/2011,11:45:00,66,81,68,62
4/02/2011,12:00:00,69,70,75,65
4/02/2011,12:15:00,78,60,70,72
4/02/2011,12:30:00,79,71,65,78
4/02/2011,12:45:00,70,59,80,82
4/02/2011,13:00:00,61,62,67,60
4/02/2011,13:15:00,75,80,83,63
4/02/2011,13:30:00,59,78,63,74
4/02/2011,13:45:00,69,78,61,71
4/02/2011,14:00:00,67,63,80,66
4/02/2011,14:15:00,77,69,78,77
4/02/2011,14:30:00,64,73,79,77
4/02/2011,14:45:00,68,79,75,72
4/02/2011,15:00:00,73,64,70,60
4/02/2011,15:15:00,75,79,73,70
4/02/2011,15:30:00,58,61,81,76
4/02/2011,15:45:00,65,71,64,59
4/02/2011,16:00:00,69,74,80,71
4/02/2011,16:15:00,63,57,74,80
4/02/2011,16:30:00,74,57,66,73
4/02/2011,16:45:00,60,63,61,61
4/02/2011,17:00:00,78,81,81,76
4/02/2011,17:15:00,62,60,62,81
4/02/2011,17:30:00,65,58,65,75
4/02/2011,17:45:00,71,65,65,57
4/02/2011,18:00:00,63,77,77,80
4/02/2011,18:15:00,67,56,67,73
4/02/2011,18:30:00,76,77,64,63
4/02/2011,18:45:00,65,73,82,70
4/02/2011,19:00:00,70,66,83,73
4/02/2011,19:15:00,74,65,68,67
4/02/2011,19:30:00,59,66,76,61
4/02/2011,19:45:00,70,75,68,77
4/02/2011,20:00:00,91,91,98,99
4/02/2011,20:15:00,92,99,97,92
4/02/2011,20:30:00,100,97,100,99
4/02/2011,20:45:00,100,97,100,97
4/02/2011,21:00:00,100,100,100,100
4/02/2011,21:15:00,100,100,100,100
4/02/2011,21:30:00,100,100,100,100
4/02/2011,21:45:00,100,100,100,100
4/02/2011,22:00:00,100,100,100,100
4/02/2011,22:15:00,100,100,100,100
4/02/2011,22:30:00,100,100,100,100
4/02/2011,22:45:00,100,100,100,100
4/02/2011,23:00:00,100,100,100,100
4/02/2011,23:15:00,100,100,100,100
4/02/2011,23:30:00,100,100,100,100
4/02/2011,23:45:00,100,100,100,100
5/02/2011,0:00:00,100,100,100,100
5/02/2011,0:15:00,100,100,100,100
5/02/2011,0:30:00,100,100,100,100
5/02/2011,0:45:00,100,100,100,100
5/02/2011,1:00:00,100,100,100,100
5/02/2011,1:15:00,100,100,100,100
5/02/2011,1:30:00,100,100,100,100
5/02/2011,1:45:00,100,100,100,100
5/02/2011,2:00:00,100,100,100,100
5/02/2011,2:15:00,100,100,100,100
5/02/2011,2:30:00,100,100,100,100
5/02/2011,2:45:00,100,100,100,100
5/02/2011,3:00:00,100,100,100,100
5/02/2011,3:15:00,100,100,100,100
5/02/2011,3:30:00,100,100,100,100
5/02/2011,3:45:00,100,100,100,100
5/02/2011,4:00:00,100,100,100,100
5/02/2011,4:15:00,100,100,100,100
5/02/2011,4:30:00,100,100,100,100
5/02/2011,4:45:00,100,100,100,100
5/02/2011,5:00:00,100,100,100,100
5/02/2011,5:15:00,100,93,95,92
5/02/2011,5:30:00,94,92,94,91
5/02/2011,5:45:00,96,93,98,93
5/02/2011,6:00:00,64,64,61,80
5/02/2011,6:15:00,64,79,73,81
5/02/2011,6:30:00,77,76,76,80
5/02/2011,6:45:00,74,80,71,69
5/02/2011,7:00:00,58,76,66,62
5/02/2011,7:15:00,64,81,70,63
5/02/2011,7:30:00,78,56,63,81
5/02/2011,7:45:00,64,71,80,63
5/02/2011,8:00:00,63,57,61,61
5/02/2011,8:15:00,74,74,62,68
5/02/2011,8:30:00,73,73,76,67
5/02/2011,8:45:00,77,66,62,77
5/02/2011,9:00:00,60,78,65,58
5/02/2011,9:15:00,68,69,76,67
5/02/2011,9:30:00,77,68,64,80
5/02/2011,9:45:00,68,74,74,60
5/02/2011,10:00:00,77,77,74,78
5/02/2011,10:15:00,63,65,67,73
5/02/2011,10:30:00,75,79,69,75
5/02/2011,10:45:00,69,67,76,65
5/02/2011,11:00:00,59,58,71,57
5/02/2011,11:15:00,68,81,69,80
5/02/2011,11:30:00,62,79,80,65
5/02/2011,11:45:00,73,78,63,84
5/02/2011,12:00:00,59,64,60,59
5/02/2011,12:15:00,72,69,82,62
5/02/2011,12:30:00,74,58,79,78
5/02/2011,12:45:00,63,63,71,66
5/02/2011,13:00:00,72,71,74,78
5/02/2011,13:15:00,73,76,77,73
5/02/2011,13:30:00,75,78,64,66
5/02/2011,13:45:00,78,63,79,79
5/02/2011,14:00:00,79,77,74,59
5/02/2011,14:15:00,74,58,72,70
5/02/2011,14:30:00,71,75,72,84
5/02/2011,14:45:00,60,73,77,84
5/02/2011,15:00:00,67,58,70,73
5/02/2011,15:15:00,76,65,77,60
5/02/2011,15:30:00,63,58,83,71
5/02/2011,15:45:00,72,68,78,76
5/02/2011,16:00:00,67,69,75,71
5/02/2011,16:15:00,70,68,72,64
5/02/2011,16:30:00,77,77,78,78
5/02/2011,16:45:00,72,57,78,57
5/02/2011,17:00:00,73,80,68,70
5/02/2011,17:15:00,63,70,63,64
5/02/2011,17:30:00,63,57,72,59
5/02/2011,17:45:00,59,62,60,81
5/02/2011,18:00:00,60,73,75,84
5/02/2011,18:15:00,69,57,69,63
5/02/2011,18:30:00,59,61,82,84
5/02/2011,18:45:00,71,75,63,76
5/02/2011,19:00:00,67,73,63,63
5/02/2011,19:15:00,65,76,73,62
5/02/2011,19:30:00,61,66,79,61
5/02/2011,19:45:00,76,77,73,66
5/02/2011,20:00:00,91,95,94,91
5/02/2011,20:15:00,94,94,94,93
5/02/2011,20:30:00,100,96,100,95
5/02/2011,20:45:00,100,97,100,95
5/02/2011,21:00:00,100,100,100,100
5/02/2011,21:15:00,100,100,100,100
5/02/2011,21:30:00,100,100,100,100
5/02/2011,21:45:00,100,100,100,100
5/02/2011,22:00:00,100,100,100,100
5/02/2011,22:15:00,100,100,100,100
5/02/2011,22:30:00,100,100,100,100
5/02/2011,22:45:00,100,100,100,100
5/02/2011,23:00:00,100,100,100,100
5/02/2011,23:15:00,100,100,100,100
5/02/2011,23:30:00,100,100,100,100
5/02/2011,23:45:00,100,100,100,100
6/02/2011,0:00:00,100,100,100,100
6/02/2011,0:15:00,100,100,100,100
6/02/2011,0:30:00,100,100,100,100
6/02/2011,0:45:00,100,100,100,100
6/02/2011,1:00:00,100,100,100,100
6/02/2011,1:15:00,100,100,100,100
6/02/2011,1:30:00,100,100,100,100
6/02/2011,1:45:00,100,100,100,100
6/02/2011,2:00:00,100,100,100,100
6/02/2011,2:15:00,100,100,100,100
6/02/2011,2:30:00,100,100,100,100
6/02/2011,2:45:00,100,100,100,100
6/02/2011,3:00:00,100,100,100,100
6/02/2011,3:15:00,100,100,100,100
6/02/2011,3:30:00,100,100,100,100
6/02/2011,3:45:00,100,100,100,100
6/02/2011,4:00:00,100,100,100,100
6/02/2011,4:15:00,100,100,100,100
6/02/2011,4:30:00,100,100,100,100
6/02/2011,4:45:00,100,100,100,100
6/02/2011,5:00:00,100,100,100,100
6/02/2011,5:15:00,100,91,92,99
6/02/2011,5:30:00,94,97,93,92
6/02/2011,5:45:00,98,96,95,98
6/02/2011,6:00:00,75,62,67,73
6/02/2011,6:15:00,69,77,82,67
6/02/2011,6:30:00,78,77,64,77
6/02/2011,6:45:00,59,57,83,60
6/02/2011,7:00:00,60,57,65,81
6/02/2011,7:15:00,65,70,66,59
6/02/2011,7:30:00,61,58,66,67
6/02/2011,7:45:00,58,73,66,61
6/02/2011,8:00:00,74,65,60,83
6/02/2011,8:15:00,68,56,74,80
6/02/2011,8:30:00,66,78,73,60
6/02/2011,8:45:00,62,71,60,60
6/02/2011,9:00:00,78,69,76,63
6/02/2011,9:15:00,78,77,65,79
6/02/2011,9:30:00,75,72,81,63
6/02/2011,9:45:00,70,59,71,71
6/02/2011,10:00:00,74,65,72,82
6/02/2011,10:15:00,60,75,61,76
6/02/2011,10:30:00,76,66,72,59
6/02/2011,10:45:00,70,80,79,66
6/02/2011,11:00:00,77,80,82,58
6/02/2011,11:15:00,59,79,72,63
6/02/2011,11:30:00,65,80,61,82
6/02/2011,11:45:00,75,60,62,80
6/02/2011,12:00:00,65,75,80,67
6/02/2011,12:15:00,68,65,79,67
6/02/2011,12:30:00,76,61,72,75
6/02/2011,12:45:00,75,72,83,72
6/02/2011,13:00:00,70,67,83,60
6/02/2011,13:15:00,67,61,73,83
6/02/2011,13:30:00,78,61,65,58
6/02/2011,13:45:00,71,79,81,65
6/02/2011,14:00:00,75,77,80,73
6/02/2011,14:15:00,64,65,82,75
6/02/2011,14:30:00,60,67,66,58
6/02/2011,14:45:00,64,71,67,71
6/02/2011,15:00:00,78,59,71,68
6/02/2011,15:15:00,65,58,81,57
6/02/2011,15:30:00,60,78,66,73
6/02/2011,15:45:00,76,77,70,79
6/02/2011,16:00:00,76,70,71,62
6/02/2011,16:15:00,65,73,81,63
6/02/2011,16:30:00,61,74,70,68
6/02/2011,16:45:00,77,75,63,76
6/02/2011,17:00:00,70,64,65,80
6/02/2011,17:15:00,60,63,68,66
6/02/2011,17:30:00,63,67,80,78
6/02/2011,17:45:00,59,67,71,59
6/02/2011,18:00:00,71,65,69,63
6/02/2011,18:15:00,79,61,65,65
6/02/2011,18:30:00,58,81,83,59
6/02/2011,18:45:00,58,66,75,79
6/02/2011,19:00:00,77,76,74,67
6/02/2011,19:15:00,78,62,78,63
6/02/2011,19:30:00,65,67,66,77
6/02/2011,19:45:00,76,69,70,61
6/02/2011,20:00:00,96,93,93,92
6/02/2011,20:15:00,95,94,98,91
6/02/2011,20:30:00,100,92,100,95
6/02/2011,20:45:00,100,94,100,97
6/02/2011,21:00:00,100,100,100,100
6/02/2011,21:15:00,100,100,100,100
6/02/2011,21:30:00,100,100,100,100
6/02/2011,21:45:00,100,100,100,100
6/02/2011,22:00:00,100,100,100,100
6/02/2011,22:15:00,100,100,100,100
6/02/2011,22:30:00,100,100,100,100
6/02/2011,22:45:00,100,100,100,100
6/02/2011,23:00:00,100,100,100,100
6/02/2011,23:15:00,100,100,100,100
6/02/2011,23:30:00,100,100,100,100
6/02/2011,23:45:00,100,100,100,100
7/02/2011,0:00:00,100,100,100,100
7/02/2011,0:15:00,100,100,100,100
7/02/2011,0:30:00,100,100,100,100
7/02/2011,0:45:00,100,100,100,100
7/02/2011,1:00:00,100,100,100,100
7/02/2011,1:15:00,100,100,100,100
7/02/2011,1:30:00,100,100,100,100
7/02/2011,1:45:00,100,100,100,100
7/02/2011,2:00:00,100,100,100,100
7/02/2011,2:15:00,100,100,100,100
7/02/2011,2:30:00,100,100,100,100
7/02/2011,2:45:00,100,100,100,100
7/02/2011,3:00:00,100,100,100,100
7/02/2011,3:15:00,100,100,100,100
7/02/2011,3:30:00,100,100,100,100
7/02/2011,3:45:00,100,100,100,100
7/02/2011,4:00:00,100,100,100,100
7/02/2011,4:15:00,100,100,100,100
7/02/2011,4:30:00,100,100,100,100
7/02/2011,4:45:00,100,100,100,100
7/02/2011,5:00:00,100,100,100,100
7/02/2011,5:15:00,100,97,97,96
7/02/2011,5:30:00,96,91,94,94
7/02/2011,5:45:00,95,98,91,94
7/02/2011,6:00:00,77,64,73,57
7/02/2011,6:15:00,72,56,64,60
7/02/2011,6:30:00,70,60,76,82
7/02/2011,6:45:00,76,69,66,79
7/02/2011,7:00:00,69,56,63,66
