Species,Date,Day,Temp,CO2,Potnum,Water,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RHR,RHS,Flow,PARi
E. globulus,17/02/2011,33,Amb,400,1082,Sustained drought,-0.683545801,0.005652765,587.2122825,1.034226604,0.058752108,6,0,1.420000017,17.77900696,19.1192646,17.07277107,400.0062256,401.3245239,11.66200542,11.77798176,57.55842972,58.13083649,300.3722839,-0.008415285
E. globulus,17/02/2011,33,Amb,400,1082,Sustained drought,-0.687670748,0.00595315,578.6191177,1.033630936,0.061825842,6,0,1.420000017,17.77817345,19.11957169,17.07265091,399.9800415,401.3043823,11.66226959,11.78433704,57.56263351,58.16513443,300.3123169,0.006473259
E. globulus,17/02/2011,33,Amb,400,1082,Sustained drought,-0.700112531,0.005660812,591.6085547,1.033946737,0.05881965,6,0,1.420000017,17.77893066,19.12010193,17.07268715,399.9801941,401.3318481,11.66577339,11.78190994,57.57728577,58.15049362,300.3015442,-0.02977743
E. globulus,17/02/2011,33,Amb,400,1082,Sustained drought,-0.676121581,0.005508402,590.0678496,1.034006703,0.057245536,6,0,1.420000017,17.77943039,19.11969566,17.072649,399.9900513,401.2951355,11.6677475,11.78078461,57.58508301,58.14297104,300.2791138,0.012299619
E. globulus,17/02/2011,33,Amb,400,1097,Rewatered  drought,-0.512852461,0.007811474,499.1039026,0.933521384,0.073199389,6,0,1.420000017,17.77072144,19.18086433,17.06600952,399.3714905,400.3376465,12.71442986,12.85880566,62.79935455,63.5124588,300.2918701,-0.042077463
E. globulus,17/02/2011,33,Amb,400,1097,Rewatered  drought,-0.538942218,0.007665959,506.5618647,0.933157969,0.071814732,6,0,1.420000017,17.76760674,19.17529869,17.06555748,399.3657532,400.3850708,12.71310425,12.85474014,62.80513763,63.50484467,300.3118896,-0.011652031
E. globulus,17/02/2011,33,Amb,400,1097,Rewatered  drought,-0.523600784,0.007689653,503.0068142,0.932530343,0.07198673,6,0,1.420000017,17.76498985,19.17093468,17.06424141,399.3633423,400.3518982,12.71295547,12.85493374,62.81484222,63.51635742,300.3051758,0.079621442
E. globulus,17/02/2011,33,Amb,400,1097,Rewatered  drought,-0.47148921,0.007517871,494.3587345,0.931967393,0.070343985,6,0,1.420000017,17.76398277,19.16384125,17.06326675,399.4001465,400.2858276,12.71200562,12.85073185,62.81420898,63.49969864,300.3325806,0.062790878
E. globulus,17/02/2011,33,Amb,400,1097,Rewatered  drought,-0.451690183,0.007266524,493.4609932,0.931231786,0.067949547,6,0,1.420000017,17.76212692,19.1549015,17.06314659,399.4357605,400.283783,12.71166229,12.84566402,62.82013702,63.48236465,300.3395081,-0.022656139
E. globulus,17/02/2011,33,Amb,400,1104,Rewatered  drought,-0.485084451,0.017528056,437.4233839,0.990806984,0.173140107,6,0,1.420000017,17.80293465,19.13291931,17.07027435,398.5272522,399.3581848,11.88652325,12.22817993,58.57458878,60.25820923,300.3417053,0.040134851
E. globulus,17/02/2011,33,Amb,400,1104,Rewatered  drought,-0.436156098,0.01710355,433.8534975,0.991431859,0.16910211,6,0,1.420000017,17.80377769,19.13407707,17.07093811,398.5525513,399.2890015,11.88980389,12.22350216,58.58798218,60.23230362,300.3343506,-0.020714613
E. globulus,17/02/2011,33,Amb,400,1104,Rewatered  drought,-0.379808051,0.017167771,428.3360561,0.991427878,0.169729701,6,0,1.420000017,17.80430984,19.13609695,17.07208824,398.5617065,399.1851196,11.89141369,12.22634888,58.59380722,60.24416733,300.3348694,0.066027567
E. globulus,17/02/2011,33,Amb,400,1104,Rewatered  drought,-0.377069097,0.016653786,429.1966931,0.99181056,0.164771117,6,0,1.420000017,17.80468941,19.13789177,17.07175827,398.6073914,399.2292175,11.89992619,12.22504807,58.63421631,60.23618698,300.3614197,0.066027485
E. globulus,17/02/2011,33,Amb,400,1104,Rewatered  drought,-0.403578454,0.016688213,431.6808365,0.991775393,0.165102719,6,0,1.420000017,17.80466461,19.13790703,17.07178879,398.5660095,399.2406311,11.89964485,12.2254734,58.63266373,60.23810959,300.3130188,0.043371487
E. globulus,17/02/2011,33,Amb,400,1106,Well watered,-0.567371568,0.036903418,421.2971052,0.818169147,0.296668742,6,0,1.420000017,17.35549355,17.8882637,17.07787514,400.6648254,401.5602722,11.69695663,12.28232956,59.31036377,62.27854156,300.3469543,0.022657011
E. globulus,17/02/2011,33,Amb,400,1106,Well watered,-0.576200287,0.037418482,421.294283,0.817138921,0.300323578,6,0,1.420000017,17.35574722,17.88361549,17.07745361,400.5922852,401.502533,11.69393444,12.28655624,59.29419327,62.29908752,300.3267517,0.033014338
E. globulus,17/02/2011,33,Amb,400,1106,Well watered,-0.583748381,0.037261613,421.7561767,0.817258483,0.299138888,6,0,1.420000017,17.35644722,17.8799057,17.07664108,400.6070557,401.5333862,11.69027805,12.28061104,59.27302551,62.26618576,300.3036804,-0.013594156
E. globulus,17/02/2011,33,Amb,400,1106,Well watered,-0.54921688,0.036836099,420.4564721,0.820356832,0.296933501,6,0,1.420000017,17.35735512,17.89606285,17.07705498,400.6302795,401.4892578,11.68479538,12.27067661,59.24159622,62.21199799,300.3577271,0.041429713
E. globulus,17/02/2011,33,Amb,400,1106,Well watered,-0.522803906,0.036700345,419.3167396,0.823899542,0.297146853,6,0,1.420000017,17.35813332,17.9211731,17.07881927,400.6479492,401.45401,11.68143177,12.26773262,59.22203064,62.19443512,300.359314,0.059555981
E. globulus,17/02/2011,33,Amb,400,1107,Sustained drought,-0.36660389,0.003929164,541.5581972,1.0329558,0.040827792,6,0,1.420000017,17.74384117,18.9503727,17.07263565,399.0631104,399.7627869,11.47903633,11.55964565,56.78089905,57.17963028,300.3809204,-0.056224301
E. globulus,17/02/2011,33,Amb,400,1107,Sustained drought,-0.367517753,0.003953186,541.0454266,1.032522309,0.04105955,6,0,1.420000017,17.744627,18.94880295,17.07253456,399.0776672,399.7789612,11.48076725,11.56183147,56.78653717,57.1875,300.3901672,-0.056963116
E. globulus,17/02/2011,33,Amb,400,1107,Sustained drought,-0.407884941,0.003937562,557.9495915,1.03197592,0.040875923,6,0,1.420000017,17.74462318,18.9444294,17.07212448,399.0055237,399.7876587,11.4805851,11.5612936,56.78567123,57.18487549,300.3649597,0.018772135
E. globulus,17/02/2011,33,Amb,400,1107,Sustained drought,-0.384073902,0.003978828,546.7058359,1.031622111,0.041288959,6,0,1.420000017,17.74424553,18.94457245,17.07219887,399.0301819,399.7644348,11.48345184,11.56497669,56.80130768,57.20455551,300.3608398,-0.007767908
E. globulus,17/02/2011,33,Amb,400,1107,Sustained drought,-0.400454967,0.004038224,551.0021864,1.031325423,0.041891809,6,0,1.420000017,17.74426842,18.944767,17.07182121,399.0939941,399.8605347,11.48552132,11.56824207,56.8111763,57.22034454,300.3395691,0.013593792
E. globulus,17/02/2011,33,Amb,640,1114,Well watered,-0.7453373,0.285113871,637.3971868,1.504624627,0.628492216,6,0,1.420000017,17.6056881,17.59038734,17.02303505,639.2421265,638.8096313,10.80492878,13.77843761,53.95025253,68.7973175,299.4226685,0.164783642
E. globulus,17/02/2011,33,Amb,640,1114,Well watered,-0.677055702,0.284853258,636.8597248,1.504327788,0.62884658,6,0,1.420000017,17.6064167,17.59300613,17.02394867,639.2870483,638.7183228,10.804986,13.77821827,53.94809723,68.79312134,299.39151,0.169799507
E. globulus,17/02/2011,33,Amb,640,1114,Well watered,-0.652755234,0.284955913,636.6676526,1.504283818,0.628636505,6,0,1.420000017,17.60681915,17.59261513,17.02300262,639.3015747,638.6842651,10.80651569,13.77986431,53.95414734,68.79930878,299.3705444,0.212067604
E. globulus,17/02/2011,33,Amb,640,1114,Well watered,-0.664549923,0.285036277,636.7533656,1.504590808,0.628618126,6,0,1.420000017,17.60622787,17.5933094,17.02323151,639.2878418,638.6936646,10.80650902,13.78088856,53.95625687,68.80715942,299.3275452,0.201325208
E. globulus,17/02/2011,33,Amb,640,1114,Well watered,-0.680188405,0.285284274,636.8748414,1.504883823,0.628288431,6,0,1.420000017,17.60605621,17.59209633,17.02333069,639.276123,638.7128296,10.80744267,13.78255749,53.9617691,68.8165741,299.3113403,0.117500246
E. globulus,17/02/2011,33,Amb,640,1135,Rewatered  drought,-0.5512678,0.004760081,815.1161735,0.045573203,0.954023,6,0,1.420000017,17.56726646,17.75475883,17.02507782,639.4219971,640.4680176,10.67061806,10.76094437,53.40467834,53.85675049,299.4661865,0.121795781
E. globulus,17/02/2011,33,Amb,640,1135,Rewatered  drought,-0.531380824,0.004771819,807.9855808,0.04567514,0.953819993,6,0,1.420000017,17.56742859,17.7532444,17.02443504,639.4168701,640.4229736,10.67042446,10.76095772,53.40351486,53.85661697,299.4499512,0.128961548
E. globulus,17/02/2011,33,Amb,640,1135,Rewatered  drought,-0.565743701,0.004839544,816.8369365,0.04630005,0.953378431,6,0,1.420000017,17.56763649,17.75157928,17.02418137,639.3624878,640.4367676,10.6714983,10.76328087,53.40785599,53.86720657,299.4144287,0.165500224
E. globulus,17/02/2011,33,Amb,640,1135,Rewatered  drought,-0.555660273,0.004837516,813.5616284,0.046278367,0.953334216,6,0,1.420000017,17.56723595,17.75124741,17.02415466,639.3477173,640.4018555,10.67151165,10.76325417,53.40948868,53.86864471,299.4048767,0.144722313
E. globulus,17/02/2011,33,Amb,640,1135,Rewatered  drought,-0.561332735,0.004842338,815.2471986,0.046334381,0.953540051,6,0,1.420000017,17.56759644,17.7536869,17.02368927,639.3406372,640.4060669,10.67245388,10.76430702,53.41305161,53.87275696,299.4059143,0.097435817
E. globulus,17/02/2011,33,Amb,640,1136,Rewatered  drought,-0.518019785,0.010625476,710.0553645,0.095180149,0.895777031,6,0,1.420000017,17.70095253,18.24372292,17.02097702,640.3843384,641.2974854,11.77743721,11.96535206,58.47048187,59.40340805,300.2677612,0.093139961
E. globulus,17/02/2011,33,Amb,640,1136,Rewatered  drought,-0.524510014,0.010453354,712.3650752,0.093584497,0.89515135,6,0,1.420000017,17.70031357,18.23899841,17.02101707,640.4052124,641.3334351,11.78067112,11.96544933,58.48851395,59.40589523,300.2455139,0.071645968
E. globulus,17/02/2011,33,Amb,640,1136,Rewatered  drought,-0.449023656,0.010299143,701.7950845,0.092161571,0.894646286,6,0,1.420000017,17.69989586,18.23551369,17.02002144,640.500061,641.2792969,11.78391457,11.96588993,58.50619507,59.40968704,300.2344055,0.106751122
E. globulus,17/02/2011,33,Amb,640,1136,Rewatered  drought,-0.421595979,0.010298681,697.491592,0.092268144,0.895714643,6,0,1.420000017,17.69996834,18.24431992,17.02071571,640.5164185,641.2406006,11.78466797,11.96682549,58.50964355,59.41403961,300.2807312,0.090988562
E. globulus,17/02/2011,33,Amb,640,1136,Rewatered  drought,-0.430468846,0.010150631,699.8703487,0.090977272,0.895972767,6,0,1.420000017,17.70017624,18.24642181,17.02084923,640.5336304,641.2772217,11.78737259,11.96698952,58.52244186,59.41421509,300.2675171,0.099588126
E. globulus,17/02/2011,33,Amb,640,1139,Well watered,-0.802336835,0.038402158,665.0563974,0.351958604,0.935159152,6,0,1.420000017,17.48068428,17.44125557,17.02508163,639.4925537,640.6486816,9.853673935,10.55162334,49.58816528,53.10056686,299.3725891,0.150455281
E. globulus,17/02/2011,33,Amb,640,1139,Well watered,-0.834672511,0.038410563,666.4137731,0.352118768,0.93538604,6,0,1.420000017,17.48074913,17.44267654,17.02536583,639.427002,640.6477661,9.852851868,10.55113888,49.58389282,53.09797668,299.3641663,0.156185552
E. globulus,17/02/2011,33,Amb,640,1139,Well watered,-0.793167687,0.03851664,664.5349769,0.353084832,0.935434308,6,0,1.420000017,17.48100662,17.44335747,17.0249424,639.4785156,640.6149902,9.851265907,10.55153847,49.57498932,53.09900284,299.3342285,0.148305565
E. globulus,17/02/2011,33,Amb,640,1139,Well watered,-0.787123342,0.038568548,664.1905942,0.35351507,0.935342191,6,0,1.420000017,17.48090363,17.44227982,17.02438164,639.4436646,640.567627,9.849962234,10.55116463,49.56845093,53.09715271,299.3016663,0.081675172
E. globulus,17/02/2011,33,Amb,640,1139,Well watered,-0.791240856,0.038463629,664.4686015,0.352753294,0.935802641,6,0,1.420000017,17.48163605,17.44451904,17.02477264,639.4553223,640.588501,9.84973526,10.54942703,49.5649147,53.0858345,299.3020325,0.084541067
E. globulus,17/02/2011,33,Amb,640,1142,Well watered,-0.949760756,0.136338958,644.1873164,0.902328839,0.719614305,6,0,1.420000017,17.69022369,17.947752,17.0203228,638.7335205,639.4804077,11.54330063,13.32727242,57.34563446,66.20817566,299.434082,0.149024814
E. globulus,17/02/2011,33,Amb,640,1142,Well watered,-0.959184384,0.136142132,644.3608426,0.901047135,0.719538209,6,0,1.420000017,17.69090271,17.94803429,17.02103424,638.7511597,639.5185547,11.54685783,13.32841301,57.36075211,66.21089172,299.4140015,0.059466295
E. globulus,17/02/2011,33,Amb,640,1142,Well watered,-0.925451469,0.136128573,643.9017324,0.900760101,0.719372615,6,0,1.420000017,17.69130325,17.94732475,17.02178001,638.7825317,639.4828491,11.5479641,13.32917404,57.36465073,66.21283722,299.3764038,0.050868317
E. globulus,17/02/2011,33,Amb,640,1142,Well watered,-0.898078709,0.136044937,643.5108587,0.900152406,0.71929771,6,0,1.420000017,17.69170952,17.94756889,17.0214386,638.7837524,639.4302979,11.5494957,13.33009148,57.37139511,66.21638489,299.2773438,0.114633895
E. globulus,17/02/2011,33,Amb,640,1142,Well watered,-0.915395403,0.135908779,643.7742994,0.898882042,0.718942369,6,0,1.420000017,17.69175911,17.94554901,17.02062416,638.777832,639.4606934,11.55282116,13.3309679,57.38792419,66.22076416,299.2663269,0.13827759
E. globulus,17/02/2011,33,Amb,640,1143,Sustained drought,-0.402261626,0.005130109,754.7751787,0.050484501,0.981515138,6,0,1.420000017,17.41889954,17.39992332,17.0250721,639.2005615,639.9421387,9.939909935,10.04009056,50.21938324,50.72552109,299.3251343,0.099588864
E. globulus,17/02/2011,33,Amb,640,1143,Sustained drought,-0.456646695,0.005196888,769.8509314,0.051141744,0.981562563,6,0,1.420000017,17.41873932,17.40111542,17.02535248,639.1034546,639.9532471,9.939609528,10.04109955,50.21842194,50.7311821,299.3095703,0.134694085
E. globulus,17/02/2011,33,Amb,640,1143,Sustained drought,-0.49308364,0.005289269,778.4269345,0.052032492,0.9812803,6,0,1.420000017,17.41976738,17.400383,17.02527809,639.0704346,639.9921875,9.93970871,10.04297352,50.21570206,50.73740387,299.2883911,0.106032826
E. globulus,17/02/2011,33,Amb,640,1143,Sustained drought,-0.447983922,0.005437584,761.1487527,0.053476575,0.98110828,6,0,1.420000017,17.42076874,17.40047646,17.02532196,639.1281738,639.9576416,9.938657761,10.0447855,50.20727539,50.74339676,299.2963867,0.070211291
E. globulus,17/02/2011,33,Amb,640,1143,Sustained drought,-0.404512141,0.005522932,746.5608299,0.054312757,0.981106206,6,0,1.420000017,17.4211483,17.40079498,17.02564049,639.1858521,639.927063,9.937451363,10.04523277,50.1998291,50.74429703,299.3123169,0.087406114
E. globulus,17/02/2011,33,Amb,640,1144,Sustained drought,-0.714390872,0.012309001,722.8293813,0.124424183,1.012942235,6,0,1.420000017,17.580019,17.75332451,17.01712036,639.1124268,640.3849487,9.927792549,10.17471027,49.64863205,50.883461,299.2694092,0.189143136
E. globulus,17/02/2011,33,Amb,640,1144,Sustained drought,-0.640032691,0.012360021,712.825577,0.124380438,1.008475665,6,0,1.420000017,17.57796288,17.71654701,17.01705742,639.2072754,640.3308716,9.925258636,10.17210865,49.64279175,50.87745667,299.2470398,0.168368429
E. globulus,17/02/2011,33,Amb,640,1144,Sustained drought,-0.602193216,0.012379565,707.8004943,0.124481468,1.007716218,6,0,1.420000017,17.57627487,17.70967865,17.0169735,639.2669678,640.3145142,9.923910141,10.17094803,49.64113998,50.87687302,299.2626953,0.134695083
E. globulus,17/02/2011,33,Amb,640,1144,Sustained drought,-0.584972843,0.012435698,705.1448654,0.12542381,1.010788437,6,0,1.420000017,17.57477188,17.73281097,17.0169754,639.2421265,640.2537231,9.92103672,10.1698885,49.63155365,50.87647629,299.3306274,0.173385218
E. globulus,17/02/2011,33,Amb,640,1144,Sustained drought,-0.569197815,0.012424177,703.1369382,0.125516369,1.012456567,6,0,1.420000017,17.57283783,17.74327087,17.01734924,639.2443848,640.2243042,9.917638779,10.16668892,49.62048721,50.86655426,299.3139038,0.19846192
E. globulus,17/02/2011,33,Elv,400,1003,Sustained drought,-0.199560975,0.008616855,429.4072173,1.228996756,0.106552778,6,0,1.420000017,21.3753891,22.21559715,20.97276878,400.0979309,400.4113159,14.2614069,14.47115612,56.31918335,57.14749146,300.389679,-0.027188541
E. globulus,17/02/2011,33,Elv,400,1003,Sustained drought,-0.168270909,0.008535181,423.9012991,1.229180271,0.105564209,6,0,1.420000017,21.37592125,22.216959,20.97317696,400.1412354,400.3929443,14.26364708,14.47147369,56.32647705,57.14717102,300.3557739,-0.01618374
E. globulus,17/02/2011,33,Elv,400,1003,Sustained drought,-0.190489667,0.008514391,428.1669374,1.229053532,0.105298405,6,0,1.420000017,21.37535858,22.21502686,20.97138596,400.1304932,400.4268188,14.26239586,14.46971798,56.32299805,57.14172363,300.329071,0.061497301
E. globulus,17/02/2011,33,Elv,400,1003,Sustained drought,-0.267477078,0.008349126,443.5839886,1.229307903,0.103287041,6,0,1.420000017,21.37465096,22.21406746,20.97098541,400.0111389,400.4628906,14.26219463,14.46556568,56.32492447,57.12808609,300.3168945,0.0569661
E. globulus,17/02/2011,33,Elv,400,1003,Sustained drought,-0.278868951,0.008059177,447.6464617,1.229016119,0.099696073,6,0,1.420000017,21.37459946,22.21071053,20.97022629,399.969635,400.4470215,14.26668549,14.46298599,56.34293747,57.11817932,300.317627,0.003236709
E. globulus,17/02/2011,33,Elv,400,1005,Rewatered drought,-0.664122296,0.013678624,471.2291547,1.153074376,0.158203217,6,0,1.420000017,21.38666725,22.26694107,20.97031784,399.8421326,401.0428162,14.99533558,15.3067255,59.17894363,60.40784073,300.1670227,0.074227795
E. globulus,17/02/2011,33,Elv,400,1005,Rewatered drought,-0.666507716,0.013523259,472.3858306,1.152964392,0.156407293,6,0,1.420000017,21.38696861,22.26625633,20.97106743,399.8258057,401.0324707,14.99881363,15.30661011,59.19192505,60.40662384,300.2241516,0.029777654
E. globulus,17/02/2011,33,Elv,400,1005,Rewatered drought,-0.714489898,0.013362115,479.0941709,1.152561816,0.154505833,6,0,1.420000017,21.3873806,22.26322365,20.97150612,399.7540283,401.058075,15.00155544,15.30560398,59.20149231,60.40137482,300.2304077,0.029777929
E. globulus,17/02/2011,33,Elv,400,1005,Rewatered drought,-0.733975536,0.013292406,481.9050062,1.152035069,0.153636145,6,0,1.420000017,21.38680649,22.25933266,20.97164536,399.7351074,401.0786133,15.00216961,15.30446815,59.20611191,60.39913177,300.269043,0.025893698
E. globulus,17/02/2011,33,Elv,400,1005,Rewatered drought,-0.719115777,0.013196259,480.7399704,1.151550315,0.152470672,6,0,1.420000017,21.38641167,22.25495148,20.9700489,399.7568665,401.0715942,15.00219536,15.3021965,59.20745468,60.39143372,300.2739258,-0.009710114
E. globulus,17/02/2011,33,Elv,400,1006,Sustained drought,-0.460522138,0.006711041,500.706191,1.352312153,0.091323183,6,0,1.420000017,21.18849564,21.77950287,20.97472191,399.4689636,400.3158875,12.37021542,12.55035591,49.40823364,50.12773514,300.3557129,0.16895391
E. globulus,17/02/2011,33,Elv,400,1006,Sustained drought,-0.421959187,0.006724662,491.3181963,1.351931608,0.091482012,6,0,1.420000017,21.18881416,21.77907372,20.97485161,399.486969,400.2567749,12.37298584,12.55344677,49.41833878,50.13911057,300.3428955,0.169602111
E. globulus,17/02/2011,33,Elv,400,1006,Sustained drought,-0.453584013,0.006740141,498.5801412,1.35183527,0.091685301,6,0,1.420000017,21.18997002,21.78093147,20.97526932,399.4577332,400.2905884,12.3764677,12.55733776,49.4287796,50.15113449,300.3282471,0.117169805
E. globulus,17/02/2011,33,Elv,400,1006,Sustained drought,-0.45760699,0.006670588,500.6322145,1.35169094,0.090734291,6,0,1.420000017,21.19187737,21.78237724,20.97397232,399.4308777,400.2724304,12.38210297,12.56107426,49.44545364,50.16013718,300.3651733,0.007768081
E. globulus,17/02/2011,33,Elv,400,1006,Sustained drought,-0.429559018,0.006644855,494.3163619,1.351668975,0.090385217,6,0,1.420000017,21.1914444,21.78419113,20.97425079,399.4569397,400.2427979,12.38594723,12.56424046,49.46183777,50.17383194,300.3465576,0.082858913
E. globulus,17/02/2011,33,Elv,400,1012,Well watered,-0.550792016,0.075732289,405.713194,1.096648427,0.798312339,6,0,1.420000017,21.29033661,21.86665726,20.97266579,400.194458,400.6558228,13.65357399,15.22411346,54.19392014,60.42772293,300.3396301,-0.067322165
E. globulus,17/02/2011,33,Elv,400,1012,Well watered,-0.527198604,0.075694319,405.1739763,1.096488889,0.797816907,6,0,1.420000017,21.2910881,21.86547089,20.9734993,400.2115173,400.6262207,13.65416145,15.22383404,54.19365311,60.42371368,300.3190918,-0.085818633
E. globulus,17/02/2011,33,Elv,400,1012,Well watered,-0.500807331,0.075658583,404.552786,1.095895629,0.797023835,6,0,1.420000017,21.29084015,21.86196327,20.97379303,400.2108459,400.5735474,13.65595722,15.22409439,54.20172501,60.42580414,300.3142395,-0.014241539
E. globulus,17/02/2011,33,Elv,400,1012,Well watered,-0.495312681,0.075583278,404.4540309,1.096026498,0.79636645,6,0,1.420000017,21.29117584,21.86289215,20.97394753,400.2337646,400.5859985,13.65741634,15.2242775,54.20640182,60.42528534,300.3108521,-0.009062836
E. globulus,17/02/2011,33,Elv,400,1012,Well watered,-0.47743711,0.075523289,404.0402841,1.095652714,0.795494615,6,0,1.420000017,21.29132652,21.86172867,20.97393799,400.2362671,400.5535583,13.66087246,15.22612476,54.21963501,60.4320755,300.289856,0.031720273
E. globulus,17/02/2011,33,Elv,400,1033,Well watered,-0.525295187,0.125636911,400.1388538,1.088178325,1.270267416,6,0,1.420000017,21.02994537,21.13345718,20.97470665,399.8691711,399.9037476,11.66109943,14.16243076,47.03146362,57.11981201,300.3865967,-0.090626664
E. globulus,17/02/2011,33,Elv,400,1033,Well watered,-0.549726145,0.123844338,400.5673272,1.091135876,1.256994072,6,0,1.420000017,21.02973366,21.13618851,20.97542,399.8260803,399.9200134,11.66217041,14.13732338,47.0362854,57.01916122,300.3992615,0.011651923
E. globulus,17/02/2011,33,Elv,400,1033,Well watered,-0.501878171,0.122654081,399.917964,1.092747419,1.247707729,6,0,1.420000017,21.02978325,21.13511658,20.97553062,399.8711243,399.8770142,11.66257954,14.11977005,47.03756332,56.94791412,300.3650818,0.095806681
E. globulus,17/02/2011,33,Elv,400,1033,Well watered,-0.491020295,0.121416523,399.8295362,1.094487301,1.238060663,6,0,1.420000017,21.03115654,21.1352005,20.97588921,399.8946228,399.8865051,11.66414165,14.10256863,47.0401535,56.87405014,300.3413696,0.137239128
E. globulus,17/02/2011,33,Elv,400,1033,Well watered,-0.505568575,0.120159217,400.1121561,1.096496718,1.228487107,6,0,1.420000017,21.03198433,21.13847923,20.97723579,399.8814087,399.9099426,11.66827488,14.08768559,47.05436325,56.81106186,300.3658447,0.04984593
E. globulus,17/02/2011,33,Elv,400,1034,Well watered,-0.581756697,0.258431673,398.7265304,0.804872239,1.783894175,6,0,1.420000017,21.3733902,21.79489517,20.96982384,399.9214783,399.6593933,14.50080585,18.00034332,57.2734375,71.09546661,300.3454285,0.054375958
E. globulus,17/02/2011,33,Elv,400,1034,Well watered,-0.587762768,0.258612643,398.7954096,0.804342494,1.783778855,6,0,1.420000017,21.3741951,21.79352188,20.97126961,399.9351196,399.6850281,14.50405598,18.00343513,57.28339005,71.10409546,300.3386536,0.015536306
E. globulus,17/02/2011,33,Elv,400,1034,Well watered,-0.594337538,0.258496986,398.8835971,0.804571644,1.783620296,6,0,1.420000017,21.37372971,21.79573631,20.97206497,399.9638367,399.7268982,14.50625801,18.00471687,57.29359055,71.11102295,300.390564,-0.002589388
E. globulus,17/02/2011,33,Elv,400,1034,Well watered,-0.60221396,0.2584601,398.9240201,0.804199737,1.78258639,6,0,1.420000017,21.37281418,21.79399872,20.9707222,399.9286194,399.708252,14.5084486,18.00572014,57.30522537,71.11869049,300.3180542,0.001294677
E. globulus,17/02/2011,33,Elv,400,1034,Well watered,-0.603945741,0.258915062,398.882319,0.802847645,1.782238916,6,0,1.420000017,21.3723526,21.78713417,20.97016525,399.8678284,399.6513672,14.51118565,18.00831032,57.31741714,71.13063812,300.2713318,0.011652276
E. globulus,17/02/2011,33,Elv,640,1041,Rewatered drought,-0.674123216,0.006267227,800.2775765,0.075640211,1.19957875,6,0,1.420000017,21.47884369,21.4433918,21.11396217,640.2492676,641.4994507,13.37819862,13.52731133,52.52748489,53.11295319,300.2440491,0.15332073
E. globulus,17/02/2011,33,Elv,640,1041,Rewatered drought,-0.659560932,0.006328053,794.967128,0.076354783,1.19932261,6,0,1.420000017,21.47941589,21.44300652,21.11354446,640.2645264,641.4846191,13.37873077,13.52924252,52.52776337,53.11870193,300.2626648,0.096004911
E. globulus,17/02/2011,33,Elv,640,1041,Rewatered drought,-0.630852263,0.006334048,787.5760328,0.076424232,1.199283066,6,0,1.420000017,21.47962952,21.44277954,21.11375427,640.2959595,641.4586182,13.37862396,13.52927494,52.52668381,53.11816025,300.2579956,0.06233209
E. globulus,17/02/2011,33,Elv,640,1041,Rewatered drought,-0.609545082,0.006388002,780.923748,0.077067134,1.199205046,6,0,1.420000017,21.47970009,21.44260025,21.11373329,640.324707,641.4440308,13.37781334,13.52974033,52.52338409,53.11986923,300.2406616,0.094573729
E. globulus,17/02/2011,33,Elv,640,1041,Rewatered drought,-0.599192402,0.006409722,777.8453098,0.077315979,1.199015436,6,0,1.420000017,21.47980499,21.44182396,21.11368179,640.3468628,641.4451904,13.37803173,13.53045082,52.52374649,53.12216187,300.2374268,0.113202192
E. globulus,17/02/2011,33,Elv,640,1044,Well watered,-0.714354845,0.083377272,644.4837066,0.814260287,1.022473195,6,0,1.420000017,21.4930439,21.32767868,21.11336136,640.2462158,640.6312256,13.49956226,15.10174656,52.96117401,59.24682236,300.3263245,0.076968089
E. globulus,17/02/2011,33,Elv,640,1044,Well watered,-0.701872646,0.083443053,644.2079052,0.814624875,1.022164622,6,0,1.420000017,21.49264717,21.32574844,21.1133976,640.2523193,640.6119995,13.49881554,15.10190868,52.95920944,59.2485466,300.2904053,0.108902477
E. globulus,17/02/2011,33,Elv,640,1044,Well watered,-0.760363856,0.083271147,645.4772903,0.812851154,1.021931948,6,0,1.420000017,21.49248314,21.32389832,21.1137886,640.2032471,640.6820068,13.50153446,15.10131741,52.97053909,59.24695969,300.2567444,0.11105226
E. globulus,17/02/2011,33,Elv,640,1044,Well watered,-0.763000869,0.083060114,645.6149557,0.811217703,1.022324056,6,0,1.420000017,21.4923439,21.32603836,21.11438751,640.2490234,640.7350464,13.50421906,15.10074997,52.9814949,59.24520874,300.263916,0.105320595
E. globulus,17/02/2011,33,Elv,640,1044,Well watered,-0.718080558,0.083081133,644.6558569,0.811467438,1.022396079,6,0,1.420000017,21.49265099,21.32725525,21.11386299,640.2844849,640.680481,13.50498676,15.10187054,52.98367691,59.24868393,300.2896423,0.092424393
E. globulus,17/02/2011,33,Elv,640,1047,Sustained drought,-0.31063743,0.00524985,721.3066477,0.063897158,1.209115215,6,0,1.420000017,21.41564751,21.29566765,21.1151371,639.0880737,639.6271362,13.07871628,13.20471287,51.54715729,52.04375076,300.2624817,0.012896175
E. globulus,17/02/2011,33,Elv,640,1047,Sustained drought,-0.308558793,0.005027923,724.7710384,0.061191507,1.208834739,6,0,1.420000017,21.41541672,21.29249573,21.1148777,639.0687256,639.6071167,13.08200359,13.2026701,51.56054688,52.03613281,300.2504272,0.091705479
