Species,Date,Day,Temp,CO2,Potnum,Water,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RHR,RHS,Flow,PARi,CiCa
E. globulus,2011/02/07,33,Amb,400,1079,Well watered,6.609506758,0.186387205,314.6404939,3.834463062,2.261188862,6,0,1.420000017,28.78489494,32.24291611,27.96492004,400.3890991,390.6677551,21.09668922,25.57682419,53.57598877,64.95349121,500.3942566,2000.501221,0.805391512
E. globulus,2011/02/07,33,Amb,400,1079,Well watered,6.701001141,0.185296655,313.3023151,3.82051352,2.264684512,6,0,1.420000017,28.782547,32.24790573,27.9652195,400.3592224,390.5359497,21.09214973,25.55579185,53.57155228,64.90867615,500.4268494,2000.494507,0.802236812
E. globulus,2011/02/07,33,Amb,400,1081,Well watered,8.975227369,0.523369503,339.7248061,7.215701268,1.8348704,6,0,1.420000017,28.57823181,30.902668,27.97801971,400.4608459,386.3580627,17.87778282,26.30117989,45.9233551,67.56086731,500.4574585,1998.828613,0.879300418
E. globulus,2011/02/07,33,Amb,400,1081,Well watered,8.867652667,0.522661678,340.292114,7.209540427,1.83512777,6,0,1.420000017,28.57915688,30.90089226,27.97770691,400.5155945,386.5421753,17.87734413,26.29413414,45.91973495,67.53910065,500.4263,1998.860352,0.88034925
E. globulus,2011/02/07,33,Amb,400,1081,Well watered,8.818340123,0.523047611,340.5657294,7.210581648,1.834410498,6,0,1.420000017,28.57954597,30.89854431,27.977808,400.5134277,386.5977173,17.87697601,26.29524612,45.91783142,67.54053497,500.4100037,1998.862671,0.880930523
E. globulus,2011/02/07,33,Amb,400,1081,Well watered,8.858308856,0.522386205,340.3418132,7.20592858,1.834925395,6,0,1.420000017,28.5798111,30.90015984,27.97780228,400.5293579,386.5686035,17.88160324,26.29416656,45.92913437,67.53691101,500.4268799,1998.774902,0.880417629
E. globulus,2011/02/07,33,Amb,400,1081,Well watered,8.86578659,0.522234659,340.2674209,7.205120057,1.835106802,6,0,1.420000017,28.58014679,30.90091515,27.97757721,400.5006714,386.5317383,17.88272285,26.29428482,45.9311142,67.53590393,500.4302368,1998.79126,0.880309137
E. globulus,2011/02/07,33,Amb,400,1082,Sustained drought,-0.250547068,0.003617765,490.5769726,0.109470713,2.95674032,6,0,1.420000017,28.4612484,32.35298538,27.97737885,400.9137573,401.1615295,18.85407257,18.98284721,48.78269577,49.11588669,500.3748169,1999.009888,1.22289137
E. globulus,2011/02/07,33,Amb,400,1082,Sustained drought,-0.150535315,0.004091737,439.7862299,0.123730065,2.95575633,6,0,1.420000017,28.46431923,32.35129166,27.9787159,401.0498657,401.1708374,18.84240913,18.98793793,48.74394608,49.12041855,500.4398804,1998.836548,1.096256729
E. globulus,2011/02/07,33,Amb,400,1082,Sustained drought,0.118331875,0.004614549,341.8563275,0.139324194,2.95230036,6,0,1.420000017,28.46656799,32.34212494,27.97954178,401.2011108,400.9922485,18.83337593,18.9972496,48.71412277,49.13800049,500.4248047,1998.680298,0.852526024
E. globulus,2011/02/07,33,Amb,400,1082,Sustained drought,0.255144335,0.004409505,291.1963255,0.133507014,2.96007788,6,0,1.420000017,28.46979713,32.36751556,27.97880554,401.1989136,400.8288269,18.83225632,18.98929405,48.70230103,49.10842133,500.4089355,1998.445068,0.726485487
E. globulus,2011/02/07,33,Amb,400,1082,Sustained drought,-0.0375465,0.004002193,396.7097461,0.121531328,2.967865981,6,0,1.420000017,28.47211266,32.39028168,27.97858238,401.1042786,401.0908508,18.83127594,18.97423363,48.6932106,49.0628624,500.3943481,1998.359619,0.989077026
E. globulus,2011/02/17,33,Elv,640,1085,Sustained drought,-0.36935066,0.002475832,840.1523689,0.080675365,3.168769997,6,0,1.420000017,32.37773132,34.41805267,32.01320648,639.3582764,639.7396851,22.68746567,22.78210068,46.95550537,47.15137482,499.8408813,2000.027222,1.313272239
E. globulus,2011/02/17,33,Elv,640,1085,Sustained drought,-0.393445385,0.002470927,855.7958968,0.080607861,3.172353519,6,0,1.420000017,32.37278748,34.42657471,32.01449203,639.3267212,639.7371216,22.67780685,22.77236748,46.94844437,47.14420319,499.8204956,1998.956177,1.337730558
E. globulus,2011/02/17,33,Elv,640,1085,Sustained drought,-0.27432028,0.002454285,781.5212424,0.08029925,3.18146547,6,0,1.420000017,32.3666954,34.45270157,32.01567459,639.4078369,639.675415,22.66688156,22.76105881,46.94164276,47.13667679,499.9395752,1998.825439,1.221746567
E. globulus,2011/02/17,33,Elv,640,1085,Sustained drought,-0.362542154,0.002355124,847.4659768,0.076988792,3.178571064,6,0,1.420000017,32.36439514,34.44050598,32.01620483,639.3894043,639.7651978,22.66281319,22.75306129,46.9390564,47.12597656,500.2014771,1998.730957,1.324651575
E. globulus,2011/02/17,33,Elv,640,1085,Sustained drought,-0.388940997,0.002364749,864.0088126,0.077159945,3.172842916,6,0,1.420000017,32.36088943,34.41893768,32.01808929,639.3771362,639.7843628,22.65415764,22.74458504,46.93083572,47.11817169,500.3238525,1998.697876,1.350468787
E. globulus,2011/02/17,33,Elv,640,1090,Well watered,11.30654531,0.308192633,532.8258362,5.615408566,2.150706789,6,0,1.420000017,32.22261047,32.97069168,32.01929855,640.1635132,622.4011841,22.11121559,28.65676117,46.16346359,59.82915115,499.9878845,2000.715576,0.856081013
E. globulus,2011/02/17,33,Elv,640,1090,Well watered,11.30098443,0.306470727,532.4732648,5.609377811,2.158255995,6,0,1.420000017,32.22379684,32.99541855,32.01887894,640.164978,622.4111328,22.11176872,28.65128899,46.16179276,59.81406784,499.9139099,2000.573486,0.855500869
E. globulus,2011/02/17,33,Elv,640,1090,Well watered,11.42281721,0.306206457,531.6093055,5.605291965,2.158219622,6,0,1.420000017,32.22467041,32.99416733,32.01907349,640.2412109,622.3359375,22.11018944,28.64816666,46.15615463,59.80452347,499.669281,2000.435425,0.854215984
E. globulus,2011/02/17,33,Elv,640,1090,Well watered,11.48035481,0.305106119,530.9658992,5.600950286,2.162894178,6,0,1.420000017,32.22476959,33.00844574,32.01856613,640.2738647,622.298584,22.10762596,28.6421833,46.15027237,59.79133987,499.5466309,2000.282227,0.85323334
E. globulus,2011/02/17,33,Elv,640,1090,Well watered,11.39534809,0.305281165,531.599504,5.599349063,2.161266994,6,0,1.420000017,32.22549438,33.00082779,32.01843262,640.2353516,622.3668823,22.10583878,28.63710976,46.14428329,59.77782059,499.6577148,2000.159302,0.854157763
E. globulus,2011/02/17,33,Elv,640,1093,Sustained drought,-0.420484309,0.003828321,783.3846284,0.112081987,2.855939744,6,0,1.420000017,32.44635391,33.14712906,32.01745224,640.2550659,640.6734619,22.0381546,22.16966629,45.43151855,45.7026329,500.0186768,1999.328857,1.2227518
E. globulus,2011/02/17,33,Elv,640,1093,Sustained drought,-0.416742546,0.003893784,779.0110191,0.113884212,2.853230129,6,0,1.420000017,32.4471817,33.13816833,32.01775742,640.2478638,640.6604004,22.03759193,22.17122269,45.42805862,45.70352173,500.0013428,1999.29248,1.215950008
E. globulus,2011/02/17,33,Elv,640,1093,Sustained drought,-0.437350058,0.003972029,784.0373776,0.115532236,2.837876307,6,0,1.420000017,32.44814301,33.08457184,32.01779175,640.2385864,640.6747437,22.0361824,22.1717968,45.42265701,45.70219421,499.8171997,1999.296143,1.2237682
E. globulus,2011/02/17,33,Elv,640,1093,Sustained drought,-0.471577663,0.004058554,793.9109421,0.116955609,2.812132144,6,0,1.420000017,32.44963074,32.99449921,32.01847839,640.223938,640.7003174,22.03569031,22.1730423,45.41783524,45.70093155,499.5734558,1999.264282,1.239129934
E. globulus,2011/02/17,33,Elv,640,1093,Sustained drought,-0.425112177,0.004094447,774.5090701,0.118012766,2.812735772,6,0,1.420000017,32.45084763,32.99728394,32.01882935,640.2689819,640.6888428,22.03624725,22.17487335,45.415905,45.70160294,499.4550781,1999.265503,1.208869296
E. globulus,2011/02/07,33,Amb,400,1097,Rewatered  drought,-0.063369595,0.005571283,397.8886542,0.174110413,3.055001503,6,0,1.420000017,28.80945396,32.80059433,27.96537781,399.6419983,399.634552,19.04100418,19.24572754,48.27310944,48.7921257,500.4593506,1999.964478,0.995631264
E. globulus,2011/02/07,33,Amb,400,1097,Rewatered  drought,-0.077526993,0.005580617,401.9047593,0.173981872,3.047783437,6,0,1.420000017,28.80580521,32.77432251,27.96508217,399.6519165,399.661499,19.03952217,19.24408531,48.27963257,48.7983551,500.4823914,2000.152954,1.005612901
E. globulus,2011/02/07,33,Amb,400,1097,Rewatered  drought,-0.049260458,0.005689027,393.6835386,0.177645809,3.052790479,6,0,1.420000017,28.80047035,32.79304504,27.96462822,399.6944885,399.6684265,19.03783607,19.24670982,48.28996658,48.81977844,500.4747009,2000.308472,0.985025367
E. globulus,2011/02/07,33,Amb,400,1097,Rewatered  drought,0.023405193,0.00547765,373.3532506,0.171374459,3.058177005,6,0,1.420000017,28.79769707,32.81036377,27.96493149,399.7332153,399.6230469,19.03985786,19.24136734,48.30337906,48.81459808,500.4538269,2000.333496,0.934263561
E. globulus,2011/02/07,33,Amb,400,1097,Rewatered  drought,-0.099806075,0.005372034,409.2513668,0.167862262,3.054256772,6,0,1.420000017,28.7945919,32.79481125,27.96602058,399.6777954,399.7170105,19.03942108,19.23680305,48.31116104,48.81200409,500.4503479,2000.369507,1.023852766
E. globulus,2011/02/07,33,Amb,400,1104,Rewatered  drought,2.058818679,0.019790514,213.9233635,0.594928929,2.968763317,6,0,1.420000017,28.82431602,32.57353592,27.97913742,399.983429,397.23172,18.77100754,19.47039604,47.55022812,49.32190323,500.4475403,1999.600098,0.538535451
E. globulus,2011/02/07,33,Amb,400,1104,Rewatered  drought,2.014984238,0.019939723,218.5943219,0.600597679,2.974818261,6,0,1.420000017,28.82508278,32.59797287,27.97925758,399.9440918,397.2423401,18.77173424,19.47775269,47.54998016,49.33837128,500.4679871,1999.540894,0.550279514
E. globulus,2011/02/07,33,Amb,400,1104,Rewatered  drought,1.896817575,0.019942952,228.1306828,0.601321187,2.977846072,6,0,1.420000017,28.82780266,32.61080551,27.97940826,399.971405,397.4107361,18.77636909,19.48326683,47.55395889,49.34428406,500.4447937,1999.52417,0.574042576
E. globulus,2011/02/07,33,Amb,400,1104,Rewatered  drought,1.935405022,0.01994765,225.0098601,0.601964633,2.980298525,6,0,1.420000017,28.83069611,32.62002182,27.97903061,399.9280396,397.3207397,18.77672386,19.48441124,47.546875,49.33890152,500.4207153,1999.480347,0.566317933
E. globulus,2011/02/07,33,Amb,400,1104,Rewatered  drought,2.13013379,0.020069446,210.3939187,0.606260822,2.983532463,6,0,1.420000017,28.83325005,32.63302612,27.97911453,399.9720154,397.1294861,18.77566147,19.48835754,47.53697586,49.34140778,500.4482117,1999.462524,0.529786697
E. globulus,2011/02/07,33,Amb,400,1106,Well watered,9.654024059,0.694286945,343.7524176,8.200516977,1.708473476,6,0,1.420000017,28.7471981,30.99033737,27.97581863,400.4451294,385.0845032,18.22269821,27.78142357,46.34712982,70.65853882,500.4450684,1998.966675,0.892667492
E. globulus,2011/02/07,33,Amb,400,1106,Well watered,9.764290373,0.695083475,343.321034,8.210562033,1.709211411,6,0,1.420000017,28.74801826,30.99851608,27.97616959,400.4815979,384.9847717,18.22457886,27.79508972,46.34950638,70.6896286,500.434021,1999.517212,0.891778219
E. globulus,2011/02/07,33,Amb,400,1106,Well watered,9.70304726,0.686681889,343.2424679,8.180803624,1.716973901,6,0,1.420000017,28.74808502,31.02051353,27.97646713,400.437439,385.0274353,18.23826408,27.77424431,46.38412857,70.63633728,500.4365234,1999.604248,0.891475351
E. globulus,2011/02/07,33,Amb,400,1106,Well watered,9.721087874,0.688013502,343.2179655,8.195172409,1.717722635,6,0,1.420000017,28.75095177,31.02872849,27.97769928,400.4606323,385.0219116,18.23477364,27.78768539,46.36774445,70.65908051,500.4200439,1999.646851,0.891424501
E. globulus,2011/02/07,33,Amb,400,1106,Well watered,10.04397137,0.690478236,341.9538129,8.206009667,1.715860254,6,0,1.420000017,28.75259972,31.02655411,27.97670364,400.5322571,384.7036438,18.23451805,27.80047226,46.36288452,70.68518066,500.3920288,1999.589478,0.88887594
E. globulus,2011/02/07,33,Amb,400,1107,Sustained drought,-0.095625226,0.005580663,411.2492111,0.142424823,2.500296061,6,0,1.420000017,28.3826313,31.04533768,27.96817207,400.3209534,400.3672485,19.88791275,20.05529213,51.69361877,52.12868118,500.3069763,2000.944214,1.027179952
E. globulus,2011/02/07,33,Amb,400,1107,Sustained drought,-0.229431412,0.005579923,449.1068651,0.142181742,2.496436668,6,0,1.420000017,28.3803463,31.02667809,27.96822929,400.2677612,400.4746094,19.8787632,20.04584694,51.67679977,52.11114883,500.3416443,2000.964233,1.121436552
E. globulus,2011/02/07,33,Amb,400,1107,Sustained drought,-0.134530812,0.005390923,423.5816278,0.137309547,2.495131839,6,0,1.420000017,28.37702179,31.01707458,27.96808815,400.2720337,400.3674316,19.87289619,20.03424835,51.67157745,52.09110641,500.3663635,2000.934937,1.057982229
E. globulus,2011/02/07,33,Amb,400,1107,Sustained drought,-0.039278074,0.005241238,396.0158681,0.133667104,2.498062684,6,0,1.420000017,28.37346458,31.02261353,27.96811295,400.3023376,400.2852783,19.86215973,20.01922989,51.65459824,52.06307983,500.3796692,2000.932861,0.989334081
E. globulus,2011/02/07,33,Amb,400,1107,Sustained drought,-0.02524005,0.005350446,391.6328771,0.136620235,2.501294698,6,0,1.420000017,28.37232399,31.0338707,27.96774101,400.3252258,400.289917,19.85542107,20.01595497,51.64044189,52.05796432,500.4013977,2001.015503,0.978373075
E. globulus,2011/02/17,33,Amb,640,1114,Well watered,9.476832542,0.845912938,584.0059235,6.965029597,1.277926607,6,0,1.420000017,28.70449448,30.0757122,28.10543633,639.6659546,623.0807495,21.62984276,29.74187469,55.20524979,75.90937042,499.8409729,2002.326782,0.937287701
E. globulus,2011/02/17,33,Amb,640,1114,Well watered,9.372715202,0.845051436,584.3186432,6.95758679,1.277396775,6,0,1.420000017,28.70178032,30.06955528,28.10687065,639.5678101,623.112854,21.62859344,29.73205376,55.21090698,75.89646149,499.8400574,2001.074341,0.937741277
E. globulus,2011/02/17,33,Amb,640,1114,Well watered,9.384082073,0.84228578,584.2371812,6.946518732,1.278003788,6,0,1.420000017,28.69890785,30.0657196,28.10628128,639.588623,623.12854,21.62624741,29.71676254,55.21400452,75.86991882,499.8512878,2000.134399,0.93758694
E. globulus,2011/02/17,33,Amb,640,1114,Well watered,9.414878299,0.841007508,584.1435837,6.937627627,1.27760594,6,0,1.420000017,28.69642067,30.05854607,28.10528374,639.6375732,623.1463013,21.62263298,29.70326042,55.21273422,75.84636688,499.8293152,1999.34021,0.937410015
E. globulus,2011/02/17,33,Amb,640,1114,Well watered,9.536812099,0.837465727,583.6564929,6.929790602,1.27955505,6,0,1.420000017,28.69423866,30.0615387,28.1038456,639.7319336,623.1003418,21.61953926,29.69123268,55.21180725,75.82522583,499.8234863,1999.312866,0.936697437
E. globulus,2011/02/17,33,Elv,400,1123,Rewatered  drought,-0.139050732,0.002633901,457.4509154,0.100526678,3.703871534,6,0,1.420000017,32.50862885,35.79151154,32.06195068,398.9227905,399.0414124,21.65147018,21.76937485,44.46104813,44.70316696,500.4294434,1999.232422,1.14637454
E. globulus,2011/02/17,33,Elv,400,1123,Rewatered  drought,-0.05807643,0.003208455,403.5488168,0.122016865,3.692305821,6,0,1.420000017,32.50328445,35.75917816,32.06114197,398.9835205,398.9947815,21.6367054,21.77981186,44.4444313,44.73839569,500.4359436,1999.237305,1.011413771
E. globulus,2011/02/17,33,Elv,400,1123,Rewatered  drought,-0.049642545,0.002824155,402.8011869,0.107188191,3.684155433,6,0,1.420000017,32.49798965,35.72872925,32.06040955,399.0077515,399.0159912,21.6371994,21.76291084,44.45843506,44.71673584,500.4578552,1999.171265,1.009486326
E. globulus,2011/02/17,33,Elv,400,1123,Rewatered  drought,-0.108910682,0.003269658,427.3728563,0.123852632,3.678158733,6,0,1.420000017,32.49346161,35.71217728,32.06127548,398.9946289,399.0659485,21.62389374,21.76915359,44.44258881,44.74113464,500.4402466,1999.168823,1.070932907
E. globulus,2011/02/17,33,Elv,400,1123,Rewatered  drought,-0.073893889,0.003327315,410.0873621,0.126043274,3.678495523,6,0,1.420000017,32.48929596,35.71293259,32.06098938,399.0248413,399.0531311,21.62042809,21.76825523,44.44587708,44.7497673,500.4474487,1999.279785,1.027651032
E. globulus,2011/02/17,33,Elv,400,1131,Rewatered  drought,-0.081595859,0.004144203,408.5576703,0.154334968,3.624394901,6,0,1.420000017,32.26365662,35.17974091,32.07172775,401.1368713,401.1604614,20.43120766,20.61236763,42.54669571,42.9239502,500.6197205,1999.34668,1.018439526
E. globulus,2011/02/17,33,Elv,400,1131,Rewatered  drought,-0.019149677,0.004204733,384.9524364,0.156728475,3.627721834,6,0,1.420000017,32.26638031,35.19039536,32.07077789,401.1999817,401.1475525,20.42858315,20.61265182,42.53482437,42.91807938,500.349823,1999.63147,0.959628032
E. globulus,2011/02/17,33,Elv,400,1131,Rewatered  drought,-0.105412161,0.004396096,415.3304154,0.163757732,3.625922181,6,0,1.420000017,32.26708603,35.18733978,32.07111359,401.2148132,401.2624207,20.42858124,20.62089539,42.53318787,42.93359756,500.3716125,1999.594604,1.035059338
E. globulus,2011/02/17,33,Elv,400,1131,Rewatered  drought,-0.09668667,0.004410701,412.1052075,0.164401269,3.628097203,6,0,1.420000017,32.26935577,35.19486237,32.0716629,401.2194214,401.2562561,20.42986488,20.62292671,42.53029633,42.93220901,500.39151,1999.535156,1.027037464
E. globulus,2011/02/17,33,Elv,400,1131,Rewatered  drought,-0.041592559,0.004345175,392.8050869,0.162091998,3.630839572,6,0,1.420000017,32.2705307,35.20304871,32.07197189,401.2355652,401.2074585,20.43115616,20.62151146,42.52987289,42.92611694,500.3782349,1999.477295,0.97905729
E. globulus,2011/02/17,33,Elv,400,1132,Sustained drought,-0.371198005,0.005066364,493.6002433,0.167853461,3.228887482,6,0,1.420000017,32.43034363,34.19171906,32.06791687,399.4008484,399.7654724,21.3251152,21.52204704,43.97749329,44.3836174,500.3992615,2000.098389,1.234724551
E. globulus,2011/02/17,33,Elv,400,1132,Sustained drought,-0.465366788,0.005113551,521.4278751,0.169343864,3.227618289,6,0,1.420000017,32.43179321,34.18820953,32.06792068,399.3746033,399.8514099,21.32547951,21.52416039,43.97465515,44.38434982,500.3970642,2000.06958,1.304054112
E. globulus,2011/02/17,33,Elv,400,1132,Sustained drought,-0.476597896,0.005002618,528.1236547,0.165483514,3.223837865,6,0,1.420000017,32.43397141,34.17394257,32.06830597,399.3721008,399.8642273,21.32478905,21.51894379,43.9681778,44.36849213,500.3920593,2000.05542,1.320757444
E. globulus,2011/02/17,33,Elv,400,1132,Sustained drought,-0.454051449,0.004938079,522.9111585,0.16333694,3.223478637,6,0,1.420000017,32.43421555,34.17182922,32.06860733,399.3788757,399.8450012,21.32456398,21.51620102,43.96712494,44.36224747,500.3914185,2000.019653,1.307784659
E. globulus,2011/02/17,33,Elv,400,1132,Sustained drought,-0.281670755,0.004974872,467.5780956,0.164515554,3.222812046,6,0,1.420000017,32.4354744,34.16993332,32.06891632,399.471405,399.7302856,21.32418251,21.51719666,43.9631424,44.36107254,500.4057312,1999.904419,1.169733974
E. globulus,2011/02/17,33,Amb,640,1135,Rewatered  drought,1.403257499,0.007831023,329.7426409,0.208943515,2.615283562,6,0,1.420000017,28.70327377,31.86953926,28.11391068,640.4146729,638.5703125,20.80874634,21.054245,53.11801529,53.74469376,499.9075012,1999.248901,0.516376403
E. globulus,2011/02/17,33,Amb,640,1135,Rewatered  drought,1.268501935,0.007782065,355.2294836,0.208083957,2.620717418,6,0,1.420000017,28.70645905,31.88994217,28.11493683,640.2999268,638.6177979,20.81042862,21.05493927,53.11193848,53.73597717,499.8623047,2000.045654,0.55624739
E. globulus,2011/02/17,33,Amb,640,1135,Rewatered  drought,1.284378763,0.007720897,349.8917133,0.207225138,2.630352226,6,0,1.420000017,28.7076149,31.92617798,28.11408043,640.3164063,638.6160889,20.81244469,21.05591583,53.11392212,53.73527145,499.9241028,2000.344604,0.547890539
E. globulus,2011/02/17,33,Amb,640,1135,Rewatered  drought,1.314438519,0.007728819,344.0467425,0.207445723,2.630475107,6,0,1.420000017,28.70911407,31.92613029,28.11450005,640.3619995,638.6252441,20.81077385,21.0545311,53.1051445,53.72716141,499.8695679,2000.247437,0.538730258
E. globulus,2011/02/17,33,Amb,640,1135,Rewatered  drought,1.408020656,0.007744552,325.5322522,0.207680443,2.62815233,6,0,1.420000017,28.70967865,31.91834641,28.1130619,640.4119263,638.5626831,20.81277466,21.05680656,53.10844803,53.73114777,499.8707581,2000.150513,0.509789032
E. globulus,2011/02/17,33,Amb,640,1136,Rewatered  drought,0.66114897,0.008309866,487.4489759,0.225960961,2.664784503,6,0,1.420000017,28.78777122,31.9992485,28.11328125,641.003479,640.0355835,20.65288925,20.91863632,52.4408493,53.11561966,499.4993896,1999.665527,0.761596681
E. globulus,2011/02/17,33,Amb,640,1136,Rewatered  drought,0.636013373,0.008358001,492.9205421,0.226986822,2.661549402,6,0,1.420000017,28.79016304,31.98767853,28.11324501,640.9660645,640.0272827,20.65304184,20.92007828,52.43305588,53.11100006,499.3436279,1999.654175,0.770155516
E. globulus,2011/02/17,33,Amb,640,1136,Rewatered  drought,0.616881845,0.008261437,495.1025531,0.224961264,2.668371756,6,0,1.420000017,28.79038811,32.01241684,28.11321068,640.9346313,640.020752,20.65409088,20.91864204,52.43525314,53.10687637,499.5375061,1999.639648,0.773572656
E. globulus,2011/02/17,33,Amb,640,1136,Rewatered  drought,0.600604473,0.008302961,498.7943962,0.22588353,2.665981814,6,0,1.420000017,28.79167557,32.00436401,28.11338615,640.9158936,640.0211792,20.65546989,20.92100906,52.43419266,53.10826874,499.7179565,1999.612793,0.779340454
E. globulus,2011/02/17,33,Amb,640,1136,Rewatered  drought,0.581841114,0.008252089,501.7352681,0.224112044,2.661375729,6,0,1.420000017,28.79109955,31.9872036,28.11318207,640.9106445,640.0402832,20.6571846,20.9204998,52.44080353,53.10926056,499.9867249,1999.583496,0.783912015
E. globulus,2011/02/17,33,Amb,640,1139,Well watered,12.84542737,0.679403928,565.9902301,5.83822211,1.238804284,6,0,1.420000017,28.41343689,29.0377388,28.11455727,639.894165,620.1289063,20.84898567,27.66318703,54.12725449,71.81800079,499.8430176,1998.731201,0.912697706
E. globulus,2011/02/17,33,Amb,640,1139,Well watered,12.76471236,0.678027709,566.2313754,5.839128404,1.240679747,6,0,1.420000017,28.41444778,29.0453167,28.11513901,639.8551636,620.1843262,20.84651947,27.6622715,54.11736679,71.81099701,499.8073425,1998.631104,0.913004975
E. globulus,2011/02/17,33,Amb,640,1139,Well watered,12.69627593,0.676192598,566.3674708,5.8396629,1.243062287,6,0,1.420000017,28.4144516,29.0540657,28.11449051,639.7886353,620.1989136,20.84228706,27.65887451,54.10639191,71.80219269,499.7935791,1998.548706,0.913202939
E. globulus,2011/02/17,33,Amb,640,1139,Well watered,12.71866325,0.677007622,566.3464155,5.840479184,1.24221919,6,0,1.420000017,28.41521645,29.05041504,28.11375237,639.8262329,620.2078247,20.84103394,27.65896988,54.10037994,71.79878235,499.7645264,1998.463745,0.91315587
E. globulus,2011/02/17,33,Amb,640,1139,Well watered,12.7604909,0.677389685,566.1756324,5.843685686,1.242434437,6,0,1.420000017,28.41552734,29.05163383,28.1135025,639.828125,620.1588135,20.83823013,27.65943527,54.092556,71.799263,499.7990112,1998.782959,0.91295265
E. globulus,2011/02/17,33,Amb,640,1142,Well watered,9.663221515,0.717325217,580.9628018,6.429951829,1.313913118,6,0,1.420000017,28.56474113,29.55561829,28.11196136,640.6380615,624.2202759,20.6406498,28.14195061,53.09720612,72.39398956,499.8333435,1998.824097,0.930701588
E. globulus,2011/02/17,33,Amb,640,1142,Well watered,9.631507866,0.714758771,580.9750704,6.429346213,1.316895309,6,0,1.420000017,28.5660305,29.56707764,28.11328316,640.618103,624.2385254,20.63912392,28.13981438,53.08886719,72.38247681,499.8280334,1998.752563,0.930694032
E. globulus,2011/02/17,33,Amb,640,1142,Well watered,9.663834973,0.710975852,580.7401371,6.427435726,1.321141456,6,0,1.420000017,28.56783676,29.58426285,28.1139164,640.6803589,624.2625122,20.63963318,28.13842964,53.08480835,72.37159729,499.806427,1998.694458,0.930281934
E. globulus,2011/02/17,33,Amb,640,1142,Well watered,9.651813813,0.708926489,580.6929778,6.426754367,1.32353909,6,0,1.420000017,28.56841278,29.59344292,28.11359596,640.6659546,624.2628784,20.63824654,28.13634109,53.07972717,72.36415863,499.8013,1998.726685,0.930205844
E. globulus,2011/02/17,33,Amb,640,1142,Well watered,9.627978564,0.710091921,580.7913367,6.429120691,1.322589235,6,0,1.420000017,28.56980896,29.59005547,28.11354446,640.6161499,624.2398071,20.63657188,28.13754845,53.07141495,72.36180115,499.7926025,1998.654907,0.930397789
E. globulus,2011/02/17,33,Amb,640,1143,Sustained drought,-0.142585452,0.002008664,728.3581111,0.048409762,2.354673169,6,0,1.420000017,28.71814919,31.11686707,28.10763168,640.9455566,641.0794678,21.61049652,21.66735077,55.12539291,55.27042007,499.813324,2001.526001,1.136143252
E. globulus,2011/02/17,33,Amb,640,1143,Sustained drought,-0.192182166,0.001989526,768.6361872,0.047974721,2.355919301,6,0,1.420000017,28.71590805,31.12014771,28.10702133,640.9300537,641.1238403,21.60709572,21.6634407,55.12381363,55.26755905,499.8005371,2000.496338,1.198888793
E. globulus,2011/02/17,33,Amb,640,1143,Sustained drought,-0.254307804,0.00194749,822.2797665,0.046708924,2.343340514,6,0,1.420000017,28.71363068,31.06936264,28.10656548,640.9468384,641.2161865,21.60338783,21.6582489,55.12107849,55.26105118,499.7783508,1999.405273,1.282375248
E. globulus,2011/02/17,33,Amb,640,1143,Sustained drought,-0.174308522,0.002065862,749.8434767,0.049137405,2.324355123,6,0,1.420000017,28.71227837,30.99471092,28.10662842,641.0045166,641.1759644,21.59801292,21.65572929,55.11185074,55.25912094,499.7538757,1999.358521,1.169481575
E. globulus,2011/02/17,33,Amb,640,1143,Sustained drought,-0.160446646,0.002087805,738.3471671,0.048942287,2.291234135,6,0,1.420000017,28.70921707,30.86381149,28.10544586,640.9811401,641.1361084,21.59389305,21.65138435,55.11128998,55.25801468,499.7203064,1999.401245,1.151623123
E. globulus,2011/02/17,33,Amb,640,1144,Sustained drought,-0.145557168,0.001449553,776.1321424,0.032993229,2.22431404,6,0,1.420000017,29.0586834,30.66274452,28.10650826,641.0077515,641.1570435,21.76698685,21.80571747,54.44563675,54.5425148,499.9732056,2000.102417,1.210518001
E. globulus,2011/02/17,33,Amb,640,1144,Sustained drought,-0.144446819,0.001448898,774.9617153,0.032996925,2.225549349,6,0,1.420000017,29.05889702,30.67012215,28.10634613,640.9860229,641.1339722,21.77314758,21.81188011,54.46060562,54.55748367,500.0014343,2000.337769,1.208736004
E. globulus,2011/02/17,33,Amb,640,1144,Sustained drought,-0.12573904,0.001462166,753.528221,0.033177424,2.217535803,6,0,1.420000017,29.05828857,30.6394062,28.10634804,641.0286865,641.1540527,21.77527428,21.81422043,54.46810532,54.56552124,499.9777832,2000.441162,1.175268592
E. globulus,2011/02/17,33,Amb,640,1144,Sustained drought,-0.232842011,0.00142055,876.1902704,0.03216197,2.212603429,6,0,1.420000017,29.0582428,30.61999512,28.10681343,640.9627075,641.2174072,21.7770195,21.81477737,54.47197723,54.56642532,499.928009,2000.56604,1.366448042
E. globulus,2011/02/17,33,Amb,640,1144,Sustained drought,-0.211223847,0.001437084,849.6594972,0.032410372,2.204142042,6,0,1.420000017,29.05770111,30.58745956,28.10652161,640.9797974,641.208374,21.77936935,21.81742096,54.47929001,54.57447433,499.8989258,2000.66272,1.325091081
