Date,Time,Temp,CO2,Water,SensorRep,VWC,SWCcalibrated,SWP
27/01/2011,15:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
27/01/2011,16:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
27/01/2011,17:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
27/01/2011,18:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
27/01/2011,19:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
27/01/2011,20:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
27/01/2011,21:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
27/01/2011,22:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
27/01/2011,23:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
28/01/2011,0:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
28/01/2011,1:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
28/01/2011,2:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
28/01/2011,3:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
28/01/2011,4:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
28/01/2011,5:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
28/01/2011,6:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
28/01/2011,7:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
28/01/2011,8:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
28/01/2011,9:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
28/01/2011,10:00:00,Elv,400,Sustained Drought,2,0.02,4.777,1.35
28/01/2011,11:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
28/01/2011,12:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
28/01/2011,13:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
28/01/2011,14:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
28/01/2011,15:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
28/01/2011,16:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
28/01/2011,17:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
28/01/2011,18:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
28/01/2011,19:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
28/01/2011,20:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
28/01/2011,21:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
28/01/2011,22:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
28/01/2011,23:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
29/01/2011,0:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
29/01/2011,1:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
29/01/2011,2:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
29/01/2011,3:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
29/01/2011,4:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
29/01/2011,5:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
29/01/2011,6:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
29/01/2011,7:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
29/01/2011,8:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
29/01/2011,9:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
29/01/2011,10:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
29/01/2011,11:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
29/01/2011,12:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
29/01/2011,13:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
29/01/2011,14:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
29/01/2011,15:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
29/01/2011,16:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
29/01/2011,17:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
29/01/2011,18:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
29/01/2011,19:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
29/01/2011,20:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
29/01/2011,21:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
29/01/2011,22:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
29/01/2011,23:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
30/01/2011,0:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
30/01/2011,1:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
30/01/2011,2:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
30/01/2011,3:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
30/01/2011,4:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
30/01/2011,5:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
30/01/2011,6:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
30/01/2011,7:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
30/01/2011,8:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
30/01/2011,9:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
30/01/2011,10:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
30/01/2011,11:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
30/01/2011,12:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
30/01/2011,13:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
30/01/2011,14:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
30/01/2011,15:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
30/01/2011,16:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
30/01/2011,17:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
30/01/2011,18:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
30/01/2011,19:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
30/01/2011,20:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
30/01/2011,21:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
30/01/2011,22:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
30/01/2011,23:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
31/01/2011,0:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
31/01/2011,1:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
31/01/2011,2:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
31/01/2011,3:00:00,Elv,400,Sustained Drought,2,0.014,4.252,1.919
31/01/2011,4:00:00,Elv,400,Sustained Drought,2,0.014,4.252,1.919
31/01/2011,5:00:00,Elv,400,Sustained Drought,2,0.014,4.252,1.919
31/01/2011,6:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
31/01/2011,7:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
31/01/2011,8:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
31/01/2011,9:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
31/01/2011,10:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
31/01/2011,11:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
31/01/2011,12:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
31/01/2011,13:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
31/01/2011,14:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
31/01/2011,15:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
31/01/2011,16:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
31/01/2011,17:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
31/01/2011,18:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
31/01/2011,19:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
31/01/2011,20:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
31/01/2011,21:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
31/01/2011,22:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
31/01/2011,23:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
1/02/2011,0:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
1/02/2011,1:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
1/02/2011,2:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
1/02/2011,3:00:00,Elv,400,Sustained Drought,2,0.014,4.252,1.919
1/02/2011,4:00:00,Elv,400,Sustained Drought,2,0.014,4.252,1.919
1/02/2011,5:00:00,Elv,400,Sustained Drought,2,0.014,4.252,1.919
1/02/2011,6:00:00,Elv,400,Sustained Drought,2,0.014,4.252,1.919
1/02/2011,7:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
1/02/2011,8:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
1/02/2011,9:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
1/02/2011,10:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
1/02/2011,11:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
1/02/2011,12:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
1/02/2011,13:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
1/02/2011,14:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
1/02/2011,15:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
1/02/2011,16:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
1/02/2011,17:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
1/02/2011,18:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
1/02/2011,19:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
1/02/2011,20:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
1/02/2011,21:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
1/02/2011,22:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
1/02/2011,23:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
2/02/2011,0:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
2/02/2011,1:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
2/02/2011,2:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
2/02/2011,3:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
2/02/2011,4:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
2/02/2011,5:00:00,Elv,400,Sustained Drought,2,0.014,4.252,1.919
2/02/2011,6:00:00,Elv,400,Sustained Drought,2,0.014,4.252,1.919
2/02/2011,7:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
2/02/2011,8:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
2/02/2011,9:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
2/02/2011,10:00:00,Elv,400,Sustained Drought,2,0.02,4.777,1.35
2/02/2011,11:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
2/02/2011,12:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
2/02/2011,13:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
2/02/2011,14:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
2/02/2011,15:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
2/02/2011,16:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
2/02/2011,17:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
2/02/2011,18:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
2/02/2011,19:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
2/02/2011,20:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
2/02/2011,21:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
2/02/2011,22:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
2/02/2011,23:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
3/02/2011,0:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
3/02/2011,1:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
3/02/2011,2:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
3/02/2011,3:00:00,Elv,400,Sustained Drought,2,0.014,4.252,1.919
3/02/2011,4:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
3/02/2011,5:00:00,Elv,400,Sustained Drought,2,0.014,4.252,1.919
3/02/2011,6:00:00,Elv,400,Sustained Drought,2,0.014,4.252,1.919
3/02/2011,7:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
3/02/2011,8:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
3/02/2011,9:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
3/02/2011,10:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
3/02/2011,11:00:00,Elv,400,Sustained Drought,2,0.02,4.777,1.35
3/02/2011,12:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
3/02/2011,13:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
3/02/2011,14:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
3/02/2011,15:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
3/02/2011,16:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
3/02/2011,17:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
3/02/2011,18:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
3/02/2011,19:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
3/02/2011,20:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
3/02/2011,21:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
3/02/2011,22:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
3/02/2011,23:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
4/02/2011,0:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
4/02/2011,1:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
4/02/2011,2:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
4/02/2011,3:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
4/02/2011,4:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
4/02/2011,5:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
4/02/2011,6:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
4/02/2011,7:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
4/02/2011,8:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
4/02/2011,9:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
4/02/2011,10:00:00,Elv,400,Sustained Drought,2,0.021,4.864,1.278
4/02/2011,11:00:00,Elv,400,Sustained Drought,2,0.02,4.777,1.35
4/02/2011,12:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
4/02/2011,13:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
4/02/2011,14:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
4/02/2011,15:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
4/02/2011,16:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
4/02/2011,17:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
4/02/2011,18:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
4/02/2011,19:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
4/02/2011,20:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
4/02/2011,21:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
4/02/2011,22:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
4/02/2011,23:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
5/02/2011,0:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
5/02/2011,1:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
5/02/2011,2:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
5/02/2011,3:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
5/02/2011,4:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
5/02/2011,5:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
5/02/2011,6:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
5/02/2011,7:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
5/02/2011,8:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
5/02/2011,9:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
5/02/2011,10:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
5/02/2011,11:00:00,Elv,400,Sustained Drought,2,0.02,4.777,1.35
5/02/2011,12:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
5/02/2011,13:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
5/02/2011,14:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
5/02/2011,15:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
5/02/2011,16:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
5/02/2011,17:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
5/02/2011,18:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
5/02/2011,19:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
5/02/2011,20:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
5/02/2011,21:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
5/02/2011,22:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
5/02/2011,23:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
6/02/2011,0:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
6/02/2011,1:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
6/02/2011,2:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
6/02/2011,3:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
6/02/2011,4:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
6/02/2011,5:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
6/02/2011,6:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
6/02/2011,7:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
6/02/2011,8:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
6/02/2011,9:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
6/02/2011,10:00:00,Elv,400,Sustained Drought,2,0.023,5.039,1.149
6/02/2011,11:00:00,Elv,400,Sustained Drought,2,0.022,4.951,1.211
6/02/2011,12:00:00,Elv,400,Sustained Drought,2,0.022,4.951,1.211
6/02/2011,13:00:00,Elv,400,Sustained Drought,2,0.021,4.864,1.278
6/02/2011,14:00:00,Elv,400,Sustained Drought,2,0.02,4.777,1.35
6/02/2011,15:00:00,Elv,400,Sustained Drought,2,0.02,4.777,1.35
6/02/2011,16:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
6/02/2011,17:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
6/02/2011,18:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
6/02/2011,19:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
6/02/2011,20:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
6/02/2011,21:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
6/02/2011,22:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
6/02/2011,23:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
7/02/2011,0:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
7/02/2011,1:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
7/02/2011,2:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
7/02/2011,3:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
7/02/2011,4:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
7/02/2011,5:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
7/02/2011,6:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
7/02/2011,7:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
7/02/2011,8:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
7/02/2011,9:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
7/02/2011,10:00:00,Elv,400,Sustained Drought,2,0.021,4.864,1.278
7/02/2011,11:00:00,Elv,400,Sustained Drought,2,0.021,4.864,1.278
7/02/2011,12:00:00,Elv,400,Sustained Drought,2,0.021,4.864,1.278
7/02/2011,13:00:00,Elv,400,Sustained Drought,2,0.02,4.777,1.35
7/02/2011,14:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
7/02/2011,15:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
7/02/2011,16:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
7/02/2011,17:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
7/02/2011,18:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
7/02/2011,19:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
7/02/2011,20:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
7/02/2011,21:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
7/02/2011,22:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
7/02/2011,23:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
8/02/2011,0:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
8/02/2011,1:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
8/02/2011,2:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
8/02/2011,3:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
8/02/2011,4:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
8/02/2011,5:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
8/02/2011,6:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
8/02/2011,7:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
8/02/2011,8:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
8/02/2011,9:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
8/02/2011,10:00:00,Elv,400,Sustained Drought,2,0.02,4.777,1.35
8/02/2011,11:00:00,Elv,400,Sustained Drought,2,0.02,4.777,1.35
8/02/2011,12:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
8/02/2011,13:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
8/02/2011,14:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
8/02/2011,16:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
8/02/2011,17:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
8/02/2011,18:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
8/02/2011,19:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
8/02/2011,20:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
8/02/2011,21:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
8/02/2011,22:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
8/02/2011,23:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
9/02/2011,0:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
9/02/2011,1:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
9/02/2011,2:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
9/02/2011,3:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
9/02/2011,4:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
9/02/2011,5:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
9/02/2011,6:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
9/02/2011,7:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
9/02/2011,8:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
9/02/2011,9:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
9/02/2011,10:00:00,Elv,400,Sustained Drought,2,0.022,4.951,1.211
9/02/2011,11:00:00,Elv,400,Sustained Drought,2,0.021,4.864,1.278
9/02/2011,12:00:00,Elv,400,Sustained Drought,2,0.02,4.777,1.35
9/02/2011,13:00:00,Elv,400,Sustained Drought,2,0.02,4.777,1.35
9/02/2011,14:00:00,Elv,400,Sustained Drought,2,0.02,4.777,1.35
9/02/2011,15:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
9/02/2011,16:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
9/02/2011,17:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
9/02/2011,18:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
9/02/2011,19:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
9/02/2011,20:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
9/02/2011,21:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
9/02/2011,22:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
9/02/2011,23:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
10/02/2011,0:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
10/02/2011,1:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
10/02/2011,2:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
10/02/2011,3:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
10/02/2011,4:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
10/02/2011,5:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
10/02/2011,6:00:00,Elv,400,Sustained Drought,2,0.015,4.339,1.804
10/02/2011,7:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
10/02/2011,8:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
10/02/2011,9:00:00,Elv,400,Sustained Drought,2,0.016,4.427,1.699
10/02/2011,10:00:00,Elv,400,Sustained Drought,2,0.02,4.777,1.35
10/02/2011,11:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
10/02/2011,12:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
10/02/2011,13:00:00,Elv,400,Sustained Drought,2,0.019,4.689,1.428
10/02/2011,14:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
10/02/2011,15:00:00,Elv,400,Sustained Drought,2,0.018,4.602,1.511
10/02/2011,16:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
10/02/2011,17:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
10/02/2011,18:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
10/02/2011,19:00:00,Elv,400,Sustained Drought,2,0.017,4.514,1.601
